gene	mean	median	longest_isoform	merged
ENSG00000076944.18	1616	1859	1914	2208
ENSG00000269228.1	458	458	458	458
ENSG00000104918.8	388	400	516	516
ENSG00000183019.8	1017	1017	1271	1273
ENSG00000269711.1	777	777	777	777
ENSG00000181029.9	1868	777	5508	5679
ENSG00000104921.15	1554	1585	1596	1721
ENSG00000182566.15	1279	1295	1299	1360
ENSG00000288669.1	2021	2021	2021	2021
ENSG00000090659.18	1382	1143	4284	4414
ENSG00000242636.1	478	478	478	478
ENSG00000104938.18	1756	1758	1841	1867
ENSG00000290088.2	1657	1665	2346	2978
ENSG00000268297.1	870	870	870	870
ENSG00000269763.1	497	497	497	497
ENSG00000142459.9	3879	3879	3903	3903
ENSG00000183248.12	4467	4467	4467	4467
ENSG00000268120.1	667	667	667	667
ENSG00000269153.1	676	676	676	676
ENSG00000285674.1	120	120	120	120
ENSG00000171017.11	3666	3666	3743	3743
ENSG00000214248.3	2750	2750	5061	5061
ENSG00000076984.18	3400	3396	3430	3478
ENSG00000268149.1	438	438	438	438
ENSG00000260001.8	1142	1142	1193	1193
ENSG00000294288.1	490	490	490	490
ENSG00000260500.2	1043	1043	1043	1043
ENSG00000104976.13	1466	1466	1520	1625
ENSG00000178531.6	1237	1237	1237	1237
ENSG00000269139.3	337	337	358	484
ENSG00000104980.8	1843	1843	1843	1843
ENSG00000286138.4	1205	1205	1330	1606
ENSG00000066044.15	2794	1473	6054	6291
ENSG00000269813.1	528	528	528	528
ENSG00000267939.2	1048	1048	1048	1048
ENSG00000131142.14	1042	1049	1157	2006
ENSG00000142449.13	9142	9108	9232	9500
ENSG00000269651.1	847	847	847	847
ENSG00000090661.13	1686	1714	1803	1849
ENSG00000271717.1	348	348	348	348
ENSG00000303688.1	1027	1027	1027	1027
ENSG00000167775.11	1186	1186	1253	1253
ENSG00000167774.2	580	580	580	580
ENSG00000305962.1	227	227	227	227
ENSG00000267855.6	580	580	580	580
ENSG00000233927.5	1330	1330	1330	1330
ENSG00000186994.12	2729	2729	2787	3011
ENSG00000268884.1	594	594	594	594
ENSG00000167772.12	1788	1788	1872	1872
ENSG00000269386.7	608	511	1029	1902
ENSG00000265390.1	91	91	91	91
ENSG00000185236.12	1020	894	1590	1949
ENSG00000099785.11	1246	1286	1667	1818
ENSG00000268931.1	511	511	511	511
ENSG00000279827.1	1028	1028	1028	1028
ENSG00000099783.13	2522	2522	2568	2685
ENSG00000133246.12	2195	2195	2195	2195
ENSG00000133250.14	1742	1742	2307	2458
ENSG00000142347.21	5837	5837	7495	7495
ENSG00000308303.1	780	780	1099	1303
ENSG00000268618.1	297	297	297	297
ENSG00000142303.14	3634	4194	4251	4361
ENSG00000267986.1	388	388	388	388
ENSG00000307103.1	481	481	481	481
ENSG00000268480.4	4865	4906	5050	5132
ENSG00000279426.1	601	601	601	601
ENSG00000181786.6	1396	1396	1396	1396
ENSG00000181733.4	1755	1755	1755	1755
ENSG00000269244.1	470	470	470	470
ENSG00000268922.1	197	197	197	197
ENSG00000167785.9	5011	5011	7008	7173
ENSG00000269300.1	537	537	537	537
ENSG00000170948.4	820	820	893	979
ENSG00000269400.1	477	477	477	477
ENSG00000181143.17	41471	43791	43832	44217
ENSG00000267332.1	323	323	323	323
ENSG00000267154.1	287	287	287	287
ENSG00000170929.6	1785	1785	2535	2588
ENSG00000170923.4	3015	3015	3015	3015
ENSG00000161807.3	936	936	936	936
ENSG00000275787.1	333	333	333	333
ENSG00000170920.2	939	939	939	939
ENSG00000130803.15	4005	4005	4056	4056
ENSG00000188000.6	3222	3225	3286	3461
ENSG00000267418.1	334	334	334	334
ENSG00000267775.1	885	885	885	885
ENSG00000290821.1	5937	5937	5937	5937
ENSG00000187847.5	931	931	931	931
ENSG00000174667.4	3651	4965	4968	4986
ENSG00000188314.3	933	933	933	933
ENSG00000237521.4	1705	1705	1715	1870
ENSG00000180926.6	702	702	702	702
ENSG00000290719.2	1358	1358	1358	1358
ENSG00000225980.5	844	844	844	844
ENSG00000226480.1	922	922	922	922
ENSG00000196110.8	4426	4426	6758	6758
ENSG00000267510.1	405	405	405	405
ENSG00000296819.1	455	455	455	455
ENSG00000188321.14	2545	2110	5095	6580
ENSG00000270011.9	2452	2452	2470	3192
ENSG00000283108.3	961	870	1503	2394
ENSG00000270614.1	598	598	598	598
ENSG00000188629.14	1743	1877	2606	2749
ENSG00000300685.1	572	572	667	923
ENSG00000174652.20	3401	3410	3653	4009
ENSG00000287275.3	1841	1841	2584	3070
ENSG00000198028.4	2815	2815	2815	2815
ENSG00000267273.2	677	677	677	677
ENSG00000287960.1	2713	2713	2713	2713
ENSG00000260112.1	1192	1192	1192	1192
ENSG00000130818.12	3200	2388	7104	7546
ENSG00000278611.5	941	941	941	941
ENSG00000197961.12	7082	7082	7177	7208
ENSG00000171469.11	3655	4419	4529	4532
ENSG00000267106.10	2756	2696	5423	11793
ENSG00000171466.10	6828	7046	12639	12639
ENSG00000291231.2	1935	1935	1935	1935
ENSG00000239830.1	780	780	780	780
ENSG00000224689.12	1694	1694	1694	1694
ENSG00000301507.1	461	461	461	461
ENSG00000277587.1	508	508	508	508
ENSG00000267490.1	983	983	983	983
ENSG00000267612.1	600	600	600	600
ENSG00000196605.7	2256	1782	4255	4735
ENSG00000267370.1	712	712	712	712
ENSG00000310457.1	657	657	657	657
ENSG00000267741.1	464	464	464	464
ENSG00000266950.1	408	408	408	408
ENSG00000127452.9	1259	1005	1920	2610
ENSG00000295613.1	656	691	708	892
ENSG00000200237.1	141	141	141	141
ENSG00000267119.1	315	315	315	315
ENSG00000198258.11	407	398	513	513
ENSG00000267289.2	1088	1088	1354	1866
ENSG00000127445.14	845	878	1009	1483
ENSG00000105088.9	1923	1982	2124	2408
ENSG00000295575.1	503	503	503	503
ENSG00000295554.1	644	644	644	644
ENSG00000080573.7	6207	6207	6207	6207
ENSG00000267650.1	1167	1167	1167	1167
ENSG00000080511.5	1597	1597	1714	1715
ENSG00000299206.1	1341	1312	2107	2109
ENSG00000167798.20	4954	4954	4954	4954
ENSG00000266204.1	60	60	60	60
ENSG00000291164.2	1311	792	3536	4613
ENSG00000130813.18	1849	1928	2140	2273
ENSG00000267387.1	1346	1346	1346	1346
ENSG00000130812.11	1715	1781	1785	1826
ENSG00000243207.6	2523	2523	2661	2661
ENSG00000130810.20	1938	1938	2302	2384
ENSG00000209645.1	85	85	85	85
ENSG00000238531.1	79	79	79	79
ENSG00000244165.2	1788	1788	1788	1788
ENSG00000130811.12	1103	1103	1103	1103
ENSG00000130816.17	5640	5408	7157	7408
ENSG00000267534.4	3643	3643	3643	3643
ENSG00000264266.1	73	73	73	73
ENSG00000266978.2	798	844	919	2697
ENSG00000105364.14	1281	1320	1620	2525
ENSG00000294658.1	1155	1155	1155	1155
ENSG00000090339.9	2131	2131	2967	2994
ENSG00000267607.2	1870	1870	3219	3530
ENSG00000105371.10	1285	1290	1390	1439
ENSG00000294674.1	250	250	250	250
ENSG00000294616.1	665	665	665	665
ENSG00000105376.5	2814	2814	3029	3045
ENSG00000220201.8	1590	1440	2303	2303
ENSG00000167807.15	1956	1956	1956	1956
ENSG00000267673.7	736	678	1012	1238
ENSG00000267303.1	1850	1850	1850	1850
ENSG00000161847.15	3484	3484	3484	3484
ENSG00000274425.1	2813	2813	2813	2813
ENSG00000076662.11	1340	1340	1735	1893
ENSG00000105397.16	3541	4163	4243	4395
ENSG00000105401.10	1618	1618	1618	1618
ENSG00000305060.1	385	385	385	385
ENSG00000284268.1	81	81	81	81
ENSG00000065989.16	3048	2583	4897	6005
ENSG00000079999.14	2606	2606	2648	2765
ENSG00000267197.1	357	357	357	357
ENSG00000180739.15	2264	2264	2338	2446
ENSG00000130734.10	1963	1963	1963	1963
ENSG00000238364.1	60	60	60	60
ENSG00000221410.1	83	83	83	83
ENSG00000129347.21	2997	2997	3005	3005
ENSG00000129355.7	1255	1255	1425	1505
ENSG00000129354.12	1752	1752	1757	1757
ENSG00000271010.1	965	965	965	965
ENSG00000129353.15	3486	3374	3784	3836
ENSG00000267100.3	1564	1564	1564	1564
ENSG00000129351.18	3905	3647	6017	7812
ENSG00000213339.9	1329	1329	1329	1329
ENSG00000079805.19	3328	3588	3633	3772
ENSG00000207972.1	100	100	100	100
ENSG00000265879.1	82	82	82	82
ENSG00000207752.1	71	71	71	71
ENSG00000275640.1	63	63	63	63
ENSG00000099203.7	994	809	1633	1769
ENSG00000214212.9	1135	1135	1210	1406
ENSG00000267544.1	412	412	412	412
ENSG00000142453.13	3104	3295	3295	3295
ENSG00000130733.11	1718	2087	2111	2161
ENSG00000142444.7	1347	1347	1347	1347
ENSG00000127616.22	5562	5595	5777	6858
ENSG00000266936.1	366	366	366	366
ENSG00000276757.1	299	299	299	299
ENSG00000278643.1	186	186	186	186
ENSG00000307752.1	421	421	421	421
ENSG00000130164.16	3649	3042	5357	5577
ENSG00000303379.1	337	337	337	337
ENSG00000284553.1	61	61	61	61
ENSG00000161888.12	2290	2290	2290	2290
ENSG00000197256.11	3644	3048	5183	5537
ENSG00000267082.3	1981	1981	2462	3664
ENSG00000130158.14	6339	6339	6430	6535
ENSG00000279807.1	508	508	508	508
ENSG00000130173.14	688	688	872	945
ENSG00000267174.7	735	735	816	1471
ENSG00000130167.14	902	964	1040	1259
ENSG00000105514.8	2582	2582	4240	4384
ENSG00000267576.1	906	906	906	906
ENSG00000105518.14	839	792	1256	1368
ENSG00000183401.12	1228	1228	1408	1408
ENSG00000105520.11	2660	2697	2727	2743
ENSG00000267277.3	866	866	866	866
ENSG00000173928.4	1291	1291	1662	1703
ENSG00000187266.14	2248	2248	2411	2506
ENSG00000205517.13	2394	2394	2511	2543
ENSG00000202357.1	109	109	109	109
ENSG00000198003.12	1977	1943	2123	2216
ENSG00000130175.10	2069	2096	2189	2396
ENSG00000196361.10	2982	2982	4742	4742
ENSG00000267477.1	727	727	727	727
ENSG00000161914.10	2154	2154	2154	2154
ENSG00000274713.1	79	79	79	79
ENSG00000130159.15	1389	1410	2219	2581
ENSG00000244080.3	284	284	284	284
ENSG00000213304.3	531	531	531	531
ENSG00000213303.3	396	396	396	396
ENSG00000130176.8	1624	1527	1848	1858
ENSG00000130165.11	987	821	2154	4072
ENSG00000198551.10	2779	2779	2803	2803
ENSG00000102575.14	1649	1632	2114	2718
ENSG00000249840.2	976	976	976	976
ENSG00000197332.10	2327	2413	3383	4833
ENSG00000289985.2	1203	1203	1873	4632
ENSG00000267500.1	1407	1407	1407	1407
ENSG00000214223.4	962	962	962	962
ENSG00000267343.3	1494	1494	1494	1494
ENSG00000197933.13	1473	1473	2396	2459
ENSG00000266922.1	491	491	491	491
ENSG00000220949.2	1383	1383	1383	1383
ENSG00000197044.11	4448	4448	4448	4448
ENSG00000267646.1	2515	2515	2515	2515
ENSG00000177599.13	2888	2888	2888	2888
ENSG00000171295.13	4215	4215	4215	4215
ENSG00000267089.1	442	442	442	442
ENSG00000307309.1	1341	1341	1341	1341
ENSG00000171291.9	2534	2574	2622	2827
ENSG00000278897.1	2271	2271	2271	2271
ENSG00000198429.10	1939	1939	2441	3362
ENSG00000196757.8	2952	2901	3113	3319
ENSG00000267179.1	1064	1064	1562	1709
ENSG00000267274.1	468	468	468	468
ENSG00000304156.1	585	585	585	585
ENSG00000197054.12	2021	2621	2862	2874
ENSG00000219665.8	615	523	1257	2781
ENSG00000286098.1	3215	3215	3215	3215
ENSG00000252060.1	108	108	108	108
ENSG00000197647.13	2314	2322	2338	2370
ENSG00000257355.1	542	542	542	542
ENSG00000212497.1	109	109	109	109
ENSG00000257446.4	1756	1756	1756	1756
ENSG00000223547.10	4312	4312	6588	6588
ENSG00000252546.1	108	108	108	108
ENSG00000286132.1	5250	5250	5250	5250
ENSG00000199444.1	102	102	102	102
ENSG00000290812.2	1497	1028	3246	5556
ENSG00000214189.10	1994	1994	1994	1994
ENSG00000132010.16	1782	1782	3004	3214
ENSG00000237273.1	492	492	492	492
ENSG00000212576.1	118	118	118	118
ENSG00000213297.8	2651	2651	2651	2651
ENSG00000293234.1	1517	1517	1517	1517
ENSG00000257591.6	1690	1690	1702	1702
ENSG00000242615.2	523	523	523	523
ENSG00000196646.12	3474	3474	3601	4036
ENSG00000291101.2	1645	1735	2151	4403
ENSG00000305282.1	445	445	445	445
ENSG00000234773.9	1496	1496	1496	1496
ENSG00000197857.16	3767	2780	5885	8503
ENSG00000213293.4	412	412	412	412
ENSG00000234750.1	849	849	849	849
ENSG00000188868.14	1828	1828	2699	2786
ENSG00000198342.10	3354	1906	6274	6274
ENSG00000231361.1	123	123	123	123
ENSG00000268744.1	2593	2593	2593	2593
ENSG00000248406.1	1829	1829	1829	1829
ENSG00000196466.10	2065	2583	3036	3358
ENSG00000268870.1	617	617	617	617
ENSG00000180855.16	2573	2573	2573	2573
ENSG00000269755.1	588	588	588	588
ENSG00000234848.1	695	695	695	695
ENSG00000242852.7	4897	4897	4897	4897
ENSG00000196826.7	4505	4505	4505	4505
ENSG00000236483.1	841	841	841	841
ENSG00000232579.1	226	226	226	226
ENSG00000230321.1	428	428	428	428
ENSG00000234003.1	621	621	621	621
ENSG00000235686.1	135	135	135	135
ENSG00000249709.8	1570	1570	2885	3035
ENSG00000269693.1	5857	5857	5857	5857
ENSG00000269560.1	533	533	533	533
ENSG00000230310.1	543	543	543	543
ENSG00000213290.4	1214	1214	1214	1214
ENSG00000188033.10	6108	6108	6108	6108
ENSG00000173875.14	6438	6438	6465	6473
ENSG00000178464.6	645	645	645	645
ENSG00000269242.1	838	838	838	838
ENSG00000104774.14	4520	4520	5855	5866
ENSG00000269590.1	585	585	585	585
ENSG00000123154.12	1450	1450	1450	1450
ENSG00000285589.1	5025	5025	5025	5025
ENSG00000105583.11	609	609	619	619
ENSG00000285583.1	567	567	567	567
ENSG00000095059.17	1202	1172	1345	1519
ENSG00000303522.1	362	362	362	362
ENSG00000268945.1	635	635	635	635
ENSG00000283980.1	317	317	425	425
ENSG00000132004.13	1582	1582	1727	1817
ENSG00000267791.1	272	272	272	272
ENSG00000105576.16	4195	4962	5051	6173
ENSG00000209702.1	70	70	70	70
ENSG00000267004.1	97	97	97	97
ENSG00000123144.11	834	841	879	879
ENSG00000198356.12	1321	1321	1368	1368
ENSG00000039987.7	2034	2011	2183	2235
ENSG00000095066.12	2572	2572	2603	2610
ENSG00000267212.1	388	388	388	388
ENSG00000306862.1	467	467	467	467
ENSG00000263800.1	65	65	65	65
ENSG00000295169.1	403	403	403	403
ENSG00000171223.6	1830	1830	1830	1830
ENSG00000301129.1	376	376	376	376
ENSG00000167815.12	854	854	925	928
ENSG00000267062.1	296	296	296	296
ENSG00000284491.3	437	437	437	437
ENSG00000104889.7	1164	1164	1164	1164
ENSG00000132026.15	1252	1045	2076	2367
ENSG00000267424.2	853	853	853	853
ENSG00000105613.10	3192	3192	4853	5101
ENSG00000276181.1	68	68	68	68
ENSG00000105612.10	1710	1710	1938	1955
ENSG00000267735.2	691	691	691	691
ENSG00000105610.6	1613	1613	1613	1613
ENSG00000105607.14	1900	1865	2484	4070
ENSG00000240616.1	748	748	748	748
ENSG00000161860.8	1248	1248	1248	1248
ENSG00000266721.1	85	85	85	85
ENSG00000179115.11	1862	1811	2057	2090
ENSG00000266975.1	241	241	241	241
ENSG00000295879.1	427	427	495	495
ENSG00000179218.15	1730	1661	1901	1901
ENSG00000274417.1	57	57	57	57
ENSG00000267458.1	270	270	270	270
ENSG00000179262.10	1678	1736	1772	1772
ENSG00000179271.3	1769	1769	1769	1769
ENSG00000179284.6	1756	1756	1781	1967
ENSG00000008441.19	2549	1640	6019	6301
ENSG00000267417.2	756	756	756	756
ENSG00000267610.2	1583	1583	1583	1583
ENSG00000279044.1	599	599	599	599
ENSG00000104903.5	1481	1481	1481	1481
ENSG00000304024.1	570	570	570	570
ENSG00000104907.13	2287	2221	2579	2805
ENSG00000160877.7	4590	4590	4657	4795
ENSG00000266897.1	391	391	391	391
ENSG00000267512.1	458	458	458	458
ENSG00000104915.15	1193	1184	1304	1394
ENSG00000160888.8	3057	2110	5007	5149
ENSG00000287296.1	662	662	662	662
ENSG00000267598.1	756	756	756	756
ENSG00000213253.5	499	499	499	499
ENSG00000300750.1	912	912	912	912
ENSG00000300728.1	837	735	1092	2371
ENSG00000300773.1	668	668	864	1182
ENSG00000141837.23	7522	7801	8657	10404
ENSG00000306107.1	340	340	390	390
ENSG00000301725.1	525	525	525	525
ENSG00000305935.1	563	563	563	563
ENSG00000305920.1	585	585	767	1053
ENSG00000104957.14	1797	1797	1922	1982
ENSG00000037757.14	3102	3102	3178	3267
ENSG00000267633.1	514	514	565	1028
ENSG00000104979.9	694	694	897	977
ENSG00000132003.10	4535	4535	4731	4731
ENSG00000267582.1	360	360	360	360
ENSG00000266770.2	258	258	258	258
ENSG00000267519.7	10193	10193	19049	19049
ENSG00000302686.1	1341	1341	1341	1341
ENSG00000284387.1	73	73	73	73
ENSG00000207808.1	78	78	78	78
ENSG00000207980.1	73	73	73	73
ENSG00000304130.1	2094	2094	2094	2094
ENSG00000302726.1	784	784	784	784
ENSG00000308616.1	2091	2091	2091	2091
ENSG00000308632.1	618	618	618	618
ENSG00000296918.1	1388	1388	1388	1388
ENSG00000296943.1	1139	1139	1139	1139
ENSG00000298344.1	338	338	338	338
ENSG00000187556.8	858	858	948	948
ENSG00000298327.1	269	269	269	269
ENSG00000207613.1	110	110	110	110
ENSG00000207585.1	137	137	137	137
ENSG00000132016.12	2311	2489	2885	2933
ENSG00000132024.18	3349	3349	3581	3581
ENSG00000132000.14	2221	2165	2744	3664
ENSG00000132017.11	2261	2261	2261	2261
ENSG00000132005.9	4375	4375	4375	4375
ENSG00000275091.1	352	352	352	352
ENSG00000294667.1	517	517	563	576
ENSG00000171136.7	815	815	1089	1201
ENSG00000267670.1	518	518	518	518
ENSG00000104998.4	2950	2950	2950	2950
ENSG00000187867.10	2351	2371	2401	2795
ENSG00000228887.3	896	896	896	896
ENSG00000141854.10	1473	1473	1523	1588
ENSG00000284081.1	119	119	119	119
ENSG00000295841.1	882	882	947	1364
ENSG00000188032.10	1443	1443	1443	1443
ENSG00000141858.12	2196	2196	2196	2196
ENSG00000072062.16	2044	2053	3105	4513
ENSG00000289762.1	153	153	153	153
ENSG00000267783.4	801	694	1137	1287
ENSG00000105011.9	1074	769	1689	1934
ENSG00000267169.3	2895	2895	2895	2895
ENSG00000072071.17	7836	7836	7853	7853
ENSG00000304115.1	432	432	432	432
ENSG00000287254.2	1956	1956	1956	1956
ENSG00000240803.3	272	272	272	272
ENSG00000267723.2	1105	1085	1822	4423
ENSG00000294577.1	361	361	396	508
ENSG00000294620.1	442	442	442	442
ENSG00000294597.1	539	539	539	539
ENSG00000293762.1	537	537	537	537
ENSG00000266913.2	806	806	1089	1437
ENSG00000267147.4	1452	1452	1452	1452
ENSG00000302647.1	258	258	258	258
ENSG00000301528.1	822	822	822	822
ENSG00000123146.20	2998	3054	3190	3480
ENSG00000267379.1	252	252	252	252
ENSG00000123136.15	1210	1210	1498	1612
ENSG00000294943.1	335	335	335	335
ENSG00000123143.13	3040	3040	3120	3197
ENSG00000267474.1	889	889	889	889
ENSG00000160951.4	1413	1413	1413	1413
ENSG00000123159.16	1528	1483	1921	1945
ENSG00000224543.4	222	222	222	222
ENSG00000132002.10	2253	2194	5271	7867
ENSG00000099797.15	1163	1163	1188	1308
ENSG00000304733.1	1131	1131	1131	1131
ENSG00000283822.1	98	98	98	98
ENSG00000099795.7	535	535	535	535
ENSG00000187912.12	2559	2559	3053	3053
ENSG00000243488.3	301	301	301	301
ENSG00000243066.3	300	300	300	300
ENSG00000131355.16	2070	2183	3251	4020
ENSG00000269378.1	609	609	609	609
ENSG00000275432.1	203	203	203	203
ENSG00000160961.12	3234	3595	4716	8230
ENSG00000127507.18	3084	2513	6791	7403
ENSG00000306835.1	1680	1680	1680	1680
ENSG00000306857.1	280	280	280	280
ENSG00000127530.4	6622	6823	11778	11840
ENSG00000256210.3	216	216	216	216
ENSG00000188269.10	1577	1577	2126	2171
ENSG00000127515.3	1847	1847	1847	1847
ENSG00000306269.1	1117	1117	1117	1117
ENSG00000269552.1	913	913	913	913
ENSG00000290701.1	1219	1219	1219	1219
ENSG00000172148.4	930	930	930	930
ENSG00000185385.5	3602	3602	3639	3757
ENSG00000269678.1	277	277	277	277
ENSG00000290507.2	1319	1319	1319	1319
ENSG00000268834.3	970	970	970	970
ENSG00000269787.2	907	907	907	907
ENSG00000198367.3	953	953	953	953
ENSG00000176923.5	1009	1009	1009	1009
ENSG00000127529.7	960	960	960	960
ENSG00000105143.13	2179	2107	2987	4855
ENSG00000302149.1	922	922	922	922
ENSG00000160994.4	1757	1757	1757	1757
ENSG00000302170.1	416	416	416	416
ENSG00000105141.6	3145	3145	3145	3145
ENSG00000094661.3	3613	3613	5984	6057
ENSG00000105137.13	3380	3252	3832	3964
ENSG00000105135.16	2186	2186	2305	2305
ENSG00000268564.2	504	504	504	504
ENSG00000267961.2	958	958	958	958
ENSG00000252661.1	104	104	104	104
ENSG00000074181.9	8680	8680	8680	8680
ENSG00000275711.1	68	68	68	68
ENSG00000269635.1	277	277	277	277
ENSG00000105131.8	1804	1805	1838	2050
ENSG00000141867.19	5566	5896	7231	10461
ENSG00000310007.1	374	374	374	374
ENSG00000290008.2	691	703	960	1877
ENSG00000270802.2	290	290	290	290
ENSG00000273218.1	1769	1769	1769	1769
ENSG00000105127.10	3637	3637	3665	3665
ENSG00000268189.3	430	430	530	701
ENSG00000011243.19	2017	2029	2078	2134
ENSG00000279203.1	631	631	631	631
ENSG00000279716.1	1661	1661	1661	1661
ENSG00000011451.21	5804	5827	8987	9441
ENSG00000269782.1	61	61	61	61
ENSG00000105122.13	3266	3266	3266	3266
ENSG00000161031.13	2318	2318	2758	2758
ENSG00000171954.13	2527	2527	2609	2612
ENSG00000269765.2	315	315	315	315
ENSG00000304571.1	262	262	262	262
ENSG00000269516.7	1579	1579	1579	1579
ENSG00000290595.1	175	175	175	175
ENSG00000300881.1	604	604	604	604
ENSG00000267135.2	287	287	287	287
ENSG00000225067.4	466	466	466	466
ENSG00000266951.2	602	602	602	602
ENSG00000186526.13	2908	2908	2908	2908
ENSG00000186529.16	3107	2660	5053	5304
ENSG00000267241.2	752	752	752	752
ENSG00000186204.15	1700	1700	1714	1765
ENSG00000309122.1	521	521	521	521
ENSG00000171942.5	1029	1029	1029	1029
ENSG00000171936.3	1029	1029	1029	1029
ENSG00000297651.1	851	851	851	851
ENSG00000267594.5	1580	1580	1580	1580
ENSG00000268673.3	561	561	561	561
ENSG00000172519.10	3754	3754	6376	6463
ENSG00000186723.4	2750	2750	4376	4454
ENSG00000267235.3	700	700	700	700
ENSG00000267308.4	1138	1123	1940	6083
ENSG00000214049.9	1635	1650	2365	2629
ENSG00000273782.1	75	75	75	75
ENSG00000267453.9	567	567	567	567
ENSG00000273330.1	186	186	186	186
ENSG00000186115.13	2214	2214	2361	2506
ENSG00000304103.1	966	966	1081	1607
ENSG00000267218.2	939	939	939	939
ENSG00000279717.1	2679	2679	2679	2679
ENSG00000267056.2	1243	1243	1243	1243
ENSG00000171903.17	2868	2908	3051	3725
ENSG00000176231.2	1216	1216	1482	1537
ENSG00000267392.3	1339	1339	1339	1339
ENSG00000205396.12	1448	955	3340	4547
ENSG00000280412.1	572	572	572	572
ENSG00000167459.18	1465	1465	1720	2450
ENSG00000267609.2	1762	1762	1762	1762
ENSG00000277766.1	536	536	536	536
ENSG00000267450.1	761	761	761	761
ENSG00000167460.18	2530	2531	2695	4327
ENSG00000298816.1	1945	1945	1945	1945
ENSG00000279198.2	3104	3104	3104	3104
ENSG00000298766.1	1671	1671	1671	1671
ENSG00000298790.1	856	856	856	856
ENSG00000267373.1	367	367	367	367
ENSG00000167461.12	1941	1941	2567	2567
ENSG00000269243.1	2007	2007	2987	3927
ENSG00000196684.12	2161	2161	2366	2371
ENSG00000141977.9	589	589	711	711
ENSG00000105058.12	1143	1168	1463	1600
ENSG00000267033.1	578	578	578	578
ENSG00000275901.1	254	254	254	254
ENSG00000287961.2	833	836	884	1256
ENSG00000072958.9	4613	2008	12859	12961
ENSG00000267275.2	621	602	742	1748
ENSG00000289333.2	616	616	616	616
ENSG00000127528.6	1692	1692	2820	2820
ENSG00000277825.1	721	721	721	721
ENSG00000127527.15	3146	3216	3915	6095
