gene	mean	median	longest_isoform	merged
ENSG00000284081.1	119	119	119	119
ENSG00000295841.1	882	882	947	1364
ENSG00000188032.10	950	751	1443	1535
ENSG00000141858.12	1029	750	2196	2295
ENSG00000072062.16	1816	1524	3996	7330
ENSG00000289762.1	153	153	153	153
ENSG00000267783.4	646	560	1137	1723
ENSG00000105011.9	911	765	1689	1958
ENSG00000267169.3	1432	852	2895	3344
ENSG00000072071.17	2438	702	7853	8487
ENSG00000304115.1	421	421	432	542
ENSG00000287254.2	940	698	1956	2447
ENSG00000240803.3	272	272	272	272
ENSG00000267723.2	948	919	1822	4795
ENSG00000294577.1	361	361	396	508
ENSG00000294620.1	442	442	442	442
ENSG00000294597.1	562	562	586	689
ENSG00000293762.1	537	537	537	537
ENSG00000266913.2	762	610	1089	1701
ENSG00000267147.4	1022	1022	1452	1857
ENSG00000302647.1	258	258	258	258
ENSG00000301528.1	822	822	822	822
ENSG00000123146.20	1025	572	3190	5382
ENSG00000267379.1	252	252	252	252
ENSG00000123136.15	963	829	1903	3861
ENSG00000294943.1	335	335	335	335
ENSG00000123143.13	1135	677	3518	4623
ENSG00000267474.1	889	889	889	889
ENSG00000160951.4	1413	1413	1413	1413
ENSG00000123159.16	1133	1068	2071	4440
ENSG00000224543.4	222	222	222	222
ENSG00000132002.10	1939	2147	5271	9168
ENSG00000099797.15	865	778	2899	5899
ENSG00000304733.1	1131	1131	1131	1131
ENSG00000283822.1	98	98	98	98
ENSG00000099795.7	532	532	535	535
ENSG00000187912.12	1956	1763	3053	3116
ENSG00000243488.3	301	301	301	301
ENSG00000243066.3	300	300	300	300
ENSG00000131355.16	2070	2183	3251	4020
ENSG00000269378.1	609	609	609	609
ENSG00000275432.1	203	203	203	203
ENSG00000160961.12	2068	1480	4716	11603
ENSG00000127507.18	2304	2193	6791	8642
ENSG00000306835.1	1631	1631	1680	1729
ENSG00000306857.1	280	280	280	280
ENSG00000127530.4	5149	3090	11778	12208
ENSG00000256210.3	216	216	216	216
ENSG00000188269.10	1577	1577	2126	2171
ENSG00000127515.3	1847	1847	1847	1847
ENSG00000306269.1	1117	1117	1117	1117
ENSG00000269552.1	913	913	913	913
ENSG00000290701.1	1219	1219	1219	1219
ENSG00000172148.4	930	930	930	930
ENSG00000185385.5	3602	3602	3639	3757
ENSG00000269678.1	277	277	277	277
ENSG00000290507.2	1319	1319	1319	1319
ENSG00000268834.3	970	970	970	970
ENSG00000269787.2	907	907	907	907
ENSG00000198367.3	953	953	953	953
ENSG00000176923.5	1009	1009	1009	1009
ENSG00000127529.7	960	960	960	960
ENSG00000105143.13	1692	1735	3264	7647
ENSG00000302149.1	922	922	922	922
ENSG00000160994.4	1757	1757	1757	1757
ENSG00000302170.1	416	416	416	416
ENSG00000105141.6	1958	1958	3145	3401
ENSG00000094661.3	3613	3613	5984	6057
ENSG00000105137.13	2250	3058	3832	3964
ENSG00000105135.16	1274	867	4248	5616
ENSG00000268564.2	504	504	504	504
ENSG00000267961.2	958	958	958	958
ENSG00000252661.1	104	104	104	104
ENSG00000074181.9	2494	656	8680	9408
ENSG00000275711.1	68	68	68	68
ENSG00000269635.1	277	277	277	277
ENSG00000105131.8	1491	1788	1838	2050
ENSG00000141867.19	2344	1251	7231	13884
ENSG00000310007.1	374	374	374	374
ENSG00000290008.2	555	488	960	2309
ENSG00000270802.2	290	290	290	290
ENSG00000273218.1	1769	1769	1769	1769
ENSG00000105127.10	3106	3637	4311	6299
ENSG00000268189.3	877	530	1771	2286
ENSG00000011243.19	2260	2200	4863	8576
ENSG00000279203.1	631	631	631	631
ENSG00000279716.1	1661	1661	1661	1661
ENSG00000011451.21	4409	4537	8987	10037
ENSG00000269782.1	61	61	61	61
ENSG00000105122.13	1705	1473	4278	4654
ENSG00000161031.13	1466	1265	2758	3107
ENSG00000171954.13	2527	2527	2609	2612
ENSG00000269765.2	315	315	315	315
ENSG00000304571.1	262	262	262	262
ENSG00000269516.7	1579	1579	1579	1579
ENSG00000290595.1	175	175	175	175
ENSG00000300881.1	604	604	604	604
ENSG00000267135.2	287	287	287	287
ENSG00000225067.4	466	466	466	466
ENSG00000266951.2	602	602	602	602
ENSG00000186526.13	1478	1070	3367	7049
ENSG00000186529.16	1815	2056	5053	5517
ENSG00000267241.2	752	752	752	752
ENSG00000186204.15	1241	686	3256	5090
ENSG00000309122.1	521	521	521	521
ENSG00000171942.5	1029	1029	1029	1029
ENSG00000171936.3	1029	1029	1029	1029
ENSG00000297651.1	602	602	851	1033
ENSG00000267594.5	1580	1580	1580	1580
ENSG00000268673.3	561	561	561	561
ENSG00000172519.10	3754	3754	6376	6463
ENSG00000186723.4	2750	2750	4376	4454
ENSG00000267235.3	700	700	700	700
ENSG00000267308.4	672	574	1940	8347
ENSG00000214049.9	1435	1199	7791	7996
ENSG00000273782.1	75	75	75	75
ENSG00000267453.9	567	567	567	567
ENSG00000273330.1	186	186	186	186
ENSG00000186115.13	1256	849	2361	3099
ENSG00000304103.1	966	966	1081	1607
ENSG00000267218.2	939	939	939	939
ENSG00000279717.1	2679	2679	2679	2679
ENSG00000267056.2	1243	1243	1243	1243
ENSG00000171903.17	2868	2908	3051	3725
ENSG00000176231.2	1216	1216	1482	1537
ENSG00000267392.3	1339	1339	1339	1339
ENSG00000205396.12	953	598	3340	5735
ENSG00000280412.1	572	572	572	572
ENSG00000167459.18	1212	1387	1890	4381
ENSG00000267609.2	1762	1762	1762	1762
ENSG00000277766.1	536	536	536	536
ENSG00000267450.1	761	761	761	761
ENSG00000167460.18	2353	2474	4894	12378
ENSG00000298816.1	1945	1945	1945	1945
ENSG00000279198.2	3104	3104	3104	3104
ENSG00000298766.1	1671	1671	1671	1671
ENSG00000298790.1	856	856	856	856
ENSG00000267373.1	367	367	367	367
ENSG00000167461.12	1084	578	2567	4931
ENSG00000269243.1	2007	2007	2987	3927
ENSG00000196684.12	1467	1436	2473	3398
ENSG00000141977.9	531	531	711	711
ENSG00000105058.12	945	896	1463	1921
ENSG00000267033.1	578	578	578	578
ENSG00000275901.1	254	254	254	254
ENSG00000287961.2	790	808	884	1719
ENSG00000072958.9	1623	564	12859	14094
ENSG00000267275.2	616	607	987	2967
ENSG00000289333.2	616	616	616	616
ENSG00000127528.6	1692	1692	2820	2820
ENSG00000277825.1	721	721	721	721
ENSG00000127527.15	1994	2489	3915	8493
ENSG00000280332.1	1999	1999	1999	1999
ENSG00000290070.1	424	424	424	424
ENSG00000240418.1	893	893	893	893
ENSG00000267703.1	401	401	401	401
ENSG00000289330.1	463	463	463	463
ENSG00000269058.6	758	588	1263	1431
ENSG00000141979.4	2567	2567	2567	2567
ENSG00000105072.9	1557	841	3346	4338
ENSG00000085872.15	1922	1429	4084	6015
ENSG00000240106.2	297	297	297	297
ENSG00000269399.3	999	676	2069	2285
ENSG00000127526.15	1624	924	5126	7290
ENSG00000268309.1	432	432	432	432
ENSG00000269085.1	190	190	190	190
ENSG00000279529.3	1596	1088	2793	3498
ENSG00000105085.11	1543	742	3871	5328
ENSG00000268790.5	501	468	956	1184
ENSG00000299984.1	334	334	334	334
ENSG00000269578.1	1081	1081	1081	1081
ENSG00000279748.1	2505	2505	2505	2505
ENSG00000279977.1	1830	1830	1830	1830
ENSG00000268087.1	376	376	376	376
ENSG00000303643.1	475	475	475	475
ENSG00000269427.1	445	445	453	533
ENSG00000214046.9	1033	1065	2190	5104
ENSG00000269044.2	1473	1473	1473	1473
ENSG00000267904.1	546	546	546	546
ENSG00000072954.7	1279	798	2631	2987
ENSG00000269419.1	118	118	118	118
ENSG00000188039.17	5590	6964	8393	9132
ENSG00000269799.1	221	221	221	221
ENSG00000127511.10	1867	1013	5129	8779
ENSG00000268743.1	371	371	371	371
ENSG00000127533.4	1973	1973	3334	3334
ENSG00000160111.15	1564	693	6913	10195
ENSG00000264250.2	262	262	262	262
ENSG00000263595.2	295	295	295	295
ENSG00000268985.1	405	405	405	405
ENSG00000131351.15	1432	1231	3176	5533
ENSG00000268289.1	280	280	280	280
ENSG00000099331.14	2357	652	7623	9952
ENSG00000269066.1	610	610	610	610
ENSG00000268056.6	448	467	484	632
ENSG00000269836.1	125	125	125	125
ENSG00000269480.1	629	629	629	629
ENSG00000053501.15	886	785	1776	3163
ENSG00000099330.9	842	842	1485	1858
ENSG00000160113.6	1557	1557	2383	2655
ENSG00000269095.1	515	515	515	515
ENSG00000130307.12	1480	593	3598	5137
ENSG00000105393.16	869	756	1472	2581
ENSG00000269307.1	1207	1207	1207	1207
ENSG00000160117.16	1952	2083	3218	3569
ENSG00000127220.6	1055	570	2042	2162
ENSG00000130312.7	663	683	863	1523
ENSG00000269815.1	500	500	500	500
ENSG00000130311.11	1252	560	4043	4593
ENSG00000074855.11	2844	3041	4618	5005
ENSG00000305429.1	898	898	898	898
ENSG00000130299.17	1018	743	2917	4528
ENSG00000307319.1	623	623	691	723
ENSG00000130300.9	1060	620	2290	2295
ENSG00000269350.1	661	661	661	661
ENSG00000269720.3	2456	2456	4056	4815
ENSG00000130303.14	779	879	1001	1101
ENSG00000282851.2	1003	721	2070	3045
ENSG00000141971.14	784	786	1250	3280
ENSG00000269481.1	691	691	691	691
ENSG00000254503.1	1258	1258	1258	1258
ENSG00000269053.1	470	470	470	470
ENSG00000188051.7	1335	1335	2031	2418
ENSG00000269035.1	892	892	892	892
ENSG00000295860.1	1037	1037	1037	1037
ENSG00000269736.1	759	759	759	759
ENSG00000171773.3	918	918	918	918
ENSG00000130304.17	1965	1423	4343	8204
ENSG00000269439.8	677	669	1139	3260
ENSG00000130313.7	943	874	1601	2840
ENSG00000269161.1	460	460	460	460
ENSG00000167483.19	2253	2180	5115	6915
ENSG00000130309.12	2293	2499	3691	6108
ENSG00000243771.1	477	477	477	477
ENSG00000130477.16	4113	5200	9985	11180
ENSG00000269752.1	419	419	419	419
ENSG00000279300.1	892	892	892	892
ENSG00000130479.11	898	585	3399	4933
ENSG00000268112.1	217	217	217	217
ENSG00000130475.16	1996	2828	3665	7319
ENSG00000309346.1	572	572	572	572
ENSG00000179913.11	1341	1102	2692	2769
ENSG00000248099.4	802	758	899	923
ENSG00000105639.21	3025	2970	5386	8369
ENSG00000297031.1	526	526	612	612
ENSG00000105640.13	877	907	1391	3493
ENSG00000207166.1	133	133	133	133
ENSG00000279617.1	433	433	433	433
ENSG00000299140.1	1454	1454	1454	1454
ENSG00000105641.4	2088	2088	3604	3680
ENSG00000007080.11	807	798	1055	1661
ENSG00000303598.1	477	477	477	477
ENSG00000105642.16	3100	3595	3657	4268
ENSG00000252591.1	93	93	93	93
ENSG00000105643.11	1648	1641	3748	4637
ENSG00000279172.1	442	442	442	442
ENSG00000302080.1	581	581	640	987
ENSG00000293178.2	2079	1763	2913	3112
ENSG00000273654.2	1401	1401	1401	1401
ENSG00000268623.2	729	729	729	729
ENSG00000243455.3	454	454	454	454
ENSG00000096996.16	1392	595	2901	4291
ENSG00000099308.13	3346	3091	6239	7249
ENSG00000297168.1	440	440	440	440
ENSG00000269145.2	463	463	463	463
ENSG00000268173.3	5142	5142	5142	5142
ENSG00000105647.20	1768	879	3980	5171
ENSG00000216490.4	1171	988	2116	2344
ENSG00000254858.10	1435	1627	1941	2099
ENSG00000105649.10	967	916	1496	1786
ENSG00000268650.4	896	663	2015	2952
ENSG00000285188.1	5979	5979	5979	5979
ENSG00000105650.23	1998	1629	5030	7196
ENSG00000284797.2	725	702	856	1074
ENSG00000130518.18	2474	2225	5520	9144
ENSG00000130522.6	1214	1214	1929	1929
ENSG00000299858.1	352	352	352	352
ENSG00000297373.1	597	597	633	1034
ENSG00000267959.3	85	85	85	85
ENSG00000297388.1	877	877	877	877
ENSG00000241464.3	153	153	153	153
ENSG00000293983.1	1010	1010	1010	1010
ENSG00000293959.1	584	601	841	1734
ENSG00000294019.1	420	420	420	420
ENSG00000293999.1	740	740	740	740
ENSG00000130520.11	952	896	1704	2861
ENSG00000295083.1	448	448	456	556
ENSG00000239821.3	298	298	298	298
ENSG00000130517.14	1555	769	7081	7509
ENSG00000130513.7	989	1200	1478	2087
ENSG00000264175.1	73	73	73	73
ENSG00000175489.10	2175	2175	2427	2427
ENSG00000130511.16	757	622	1725	2974
ENSG00000295298.1	519	519	519	519
ENSG00000105655.19	1251	1163	2252	3150
ENSG00000268199.3	633	659	778	1004
ENSG00000105656.13	1916	1237	4074	4918
ENSG00000279262.1	528	528	528	528
ENSG00000280121.1	531	531	531	531
ENSG00000268938.3	555	555	599	668
ENSG00000105701.16	1060	1053	1781	2819
ENSG00000269191.1	440	440	440	440
ENSG00000105700.11	974	712	2738	4112
ENSG00000268030.1	2001	2001	2001	2001
ENSG00000268983.1	432	432	432	432
ENSG00000221983.8	798	680	2848	4306
ENSG00000006016.12	992	770	1746	2967
ENSG00000006015.18	1247	924	2465	3371
ENSG00000105696.9	1396	1621	1717	2626
ENSG00000300180.1	552	552	677	748
ENSG00000263490.2	263	263	263	263
ENSG00000167487.12	1255	565	4351	4744
ENSG00000105662.16	4506	4631	6929	6964
ENSG00000105664.11	2009	2372	2707	3092
ENSG00000005007.14	2784	3084	5328	8934
ENSG00000130283.9	2579	2579	2579	2579
ENSG00000223802.9	1842	2020	2579	3767
ENSG00000269694.1	683	683	683	683
ENSG00000105669.14	844	868	1770	2875
ENSG00000268193.5	634	634	685	685
ENSG00000105671.12	1077	762	2438	3306
ENSG00000051128.19	1105	942	1979	3422
ENSG00000269019.3	1043	720	1705	2168
ENSG00000241172.3	302	302	302	302
ENSG00000064607.17	2752	3235	6189	8468
ENSG00000105676.14	1188	1065	2461	4052
ENSG00000181035.14	1083	636	3267	4666
ENSG00000296554.1	319	319	319	319
ENSG00000288837.2	570	570	570	570
ENSG00000064545.15	1136	789	2251	3281
ENSG00000213999.17	1465	1429	1683	2087
ENSG00000064489.23	1201	1406	1804	1929
ENSG00000254901.8	1384	877	3698	5372
ENSG00000064490.14	823	865	1376	2503
ENSG00000184162.15	978	899	1565	1791
ENSG00000130287.14	2469	1464	6402	6920
ENSG00000252973.1	93	93	93	93
ENSG00000267629.3	5409	5409	5409	5409
ENSG00000187664.9	2476	2476	4342	4462
ENSG00000280282.1	504	504	504	504
ENSG00000213996.13	1276	1518	1829	2188
ENSG00000105705.16	1262	826	2566	5021
ENSG00000129933.21	1698	630	4845	10996
ENSG00000294647.1	594	637	795	1264
ENSG00000167491.18	2418	655	5776	7416
ENSG00000267234.1	488	488	488	488
ENSG00000207821.1	96	96	96	96
ENSG00000178093.14	1242	1330	1519	1529
ENSG00000186010.19	689	593	1166	2708
ENSG00000258674.5	1085	1085	1100	1846
ENSG00000250067.12	1547	979	2785	2959
ENSG00000160161.9	2997	4199	4234	4360
ENSG00000105717.14	1088	1034	1495	2331
ENSG00000267178.3	325	325	325	325
ENSG00000259242.2	937	937	937	937
ENSG00000309629.1	1447	1447	1447	1447
ENSG00000064547.14	1037	595	2546	2975
ENSG00000089639.11	1365	811	3528	3730
ENSG00000105726.17	1798	927	4729	8359
ENSG00000295487.1	772	772	772	772
ENSG00000181896.12	1711	1352	4642	6560
ENSG00000271283.1	207	207	207	207
ENSG00000270402.1	617	617	617	617
ENSG00000105708.9	2963	2963	2963	2963
ENSG00000275540.1	1440	1440	1440	1440
ENSG00000266904.9	1014	844	2546	7568
ENSG00000271499.1	1927	1927	1927	1927
ENSG00000287533.1	1092	1092	1092	1092
ENSG00000081665.15	1418	782	4140	10374
ENSG00000267693.1	259	259	259	259
ENSG00000291177.2	936	840	1890	11749
ENSG00000267481.1	921	921	921	921
ENSG00000296159.1	735	763	1176	5690
ENSG00000267419.5	1325	1325	1325	1325
ENSG00000270325.1	553	553	553	553
ENSG00000256771.5	1731	1544	3542	3630
ENSG00000270270.1	577	577	577	577
ENSG00000267565.1	403	403	403	403
ENSG00000184635.17	1006	676	2763	5579
ENSG00000273791.1	555	555	555	555
ENSG00000274800.1	616	616	616	616
ENSG00000197124.12	1480	609	3769	4967
ENSG00000268070.1	572	572	572	572
ENSG00000309227.1	2155	2155	2813	3260
ENSG00000274033.1	129	129	129	129
ENSG00000269154.1	566	566	566	566
ENSG00000213988.11	1572	1240	3744	6088
ENSG00000240673.1	501	501	501	501
ENSG00000274612.1	564	564	564	564
ENSG00000267383.10	1125	975	4477	17377
ENSG00000224864.4	441	441	441	441
ENSG00000267220.1	283	283	283	283
ENSG00000270716.1	301	301	301	301
ENSG00000308812.1	960	960	1043	1250
ENSG00000256229.8	2314	2314	3895	4273
ENSG00000267641.1	534	534	534	534
ENSG00000267771.1	111	111	111	111
ENSG00000308825.1	1393	1379	1587	1681
ENSG00000280079.1	1590	1590	1590	1590
ENSG00000271524.1	595	595	595	595
ENSG00000293745.1	1085	1085	1220	1227
ENSG00000268620.1	212	212	212	212
ENSG00000213985.4	1185	1185	1185	1185
ENSG00000269055.1	575	575	575	575
ENSG00000269274.1	1113	1113	1113	1113
ENSG00000271638.1	577	577	577	577
ENSG00000276294.1	178	178	178	178
ENSG00000291130.2	1046	1059	3330	9048
ENSG00000271704.1	578	578	578	578
ENSG00000293570.1	2953	2953	2954	3123
ENSG00000268461.2	212	212	212	212
ENSG00000231205.14	1910	1910	1910	1910
ENSG00000238517.1	83	83	83	83
ENSG00000268174.1	556	556	556	556
ENSG00000269043.3	1136	1119	1491	4324
ENSG00000268335.1	511	511	511	511
ENSG00000237440.9	2150	569	8352	8978
ENSG00000269110.1	522	522	522	522
ENSG00000268272.1	564	564	564	564
ENSG00000268560.1	628	628	628	628
ENSG00000188171.17	2562	1123	6063	6835
ENSG00000288815.1	828	828	828	828
ENSG00000304675.1	279	279	279	279
ENSG00000280171.1	2174	2174	2174	2174
ENSG00000269779.1	2737	2737	2737	2737
ENSG00000268416.1	8328	8328	8328	8328
ENSG00000269885.1	513	513	513	513
ENSG00000160229.13	2138	1120	4539	5682
ENSG00000269040.1	557	557	557	557
ENSG00000269373.1	317	317	317	317
ENSG00000298806.1	408	344	683	1217
ENSG00000105750.15	1136	777	2652	4668
ENSG00000279404.1	1938	1938	1938	1938
ENSG00000269012.2	1571	1571	1571	1571
ENSG00000268326.2	868	868	868	868
ENSG00000289297.3	692	692	692	692
ENSG00000118620.13	1502	565	3886	6831
ENSG00000271598.1	127	127	127	127
ENSG00000268598.1	338	338	338	338
ENSG00000160352.16	2231	1482	8752	9842
ENSG00000201035.1	109	109	109	109
ENSG00000268357.1	372	372	372	372
ENSG00000196705.8	2727	610	13894	14132
ENSG00000240522.1	791	791	791	791
ENSG00000268995.1	356	356	356	356
ENSG00000294785.1	1345	1345	1345	1345
ENSG00000268892.1	1102	1102	1102	1102
ENSG00000269839.1	313	313	313	313
ENSG00000242291.1	318	318	318	318
ENSG00000268747.1	310	310	310	310
ENSG00000182141.11	4430	3999	10930	11574
ENSG00000268521.1	445	445	445	445
ENSG00000268322.1	559	559	559	559
ENSG00000304325.1	521	521	521	521
ENSG00000172687.14	2102	1114	6177	9622
ENSG00000268731.1	394	394	394	394
ENSG00000213976.4	1764	1764	1764	1764
ENSG00000196268.12	2077	1665	5023	11218
ENSG00000269237.1	472	472	472	472
ENSG00000304306.1	778	778	900	931
ENSG00000268119.9	1418	1181	4690	6342
ENSG00000268658.5	2843	3029	3760	5889
ENSG00000309707.1	578	578	578	578
ENSG00000307996.1	412	412	412	412
ENSG00000197013.11	1283	756	4785	7571
ENSG00000268705.1	554	554	554	554
ENSG00000268081.4	691	593	1229	4027
ENSG00000304629.1	1586	1586	1586	1586
ENSG00000268555.3	1236	1178	2234	3325
ENSG00000302775.1	697	562	1483	3321
ENSG00000268240.2	667	545	2413	3368
ENSG00000274503.1	315	315	315	315
ENSG00000271182.1	343	343	343	343
ENSG00000268278.1	1367	1367	1367	1367
ENSG00000268433.1	672	672	672	672
ENSG00000268535.1	670	670	670	670
ENSG00000268117.1	235	235	235	235
ENSG00000197020.12	1914	588	5691	6555
ENSG00000293089.1	2692	2692	2692	2692
ENSG00000269845.2	1073	1073	1073	1073
ENSG00000268184.1	518	518	565	921
ENSG00000269136.1	787	787	787	787
ENSG00000198521.12	2308	1315	5584	8631
ENSG00000268438.1	412	412	412	412
ENSG00000310262.1	804	804	804	804
ENSG00000298625.1	489	489	489	489
ENSG00000294668.1	378	378	378	378
ENSG00000307323.1	408	408	482	744
ENSG00000307357.1	320	320	320	320
ENSG00000307339.1	426	426	426	426
ENSG00000160321.16	2313	760	9088	11907
ENSG00000269615.1	714	714	714	714
ENSG00000279377.1	2822	2822	2822	2822
ENSG00000271095.1	1193	1193	1193	1193
ENSG00000269504.3	1177	1269	1953	5976
ENSG00000197134.13	1812	892	3879	5168
ENSG00000308832.1	421	421	529	749
ENSG00000269742.1	571	571	571	571
ENSG00000269505.2	1059	1059	1059	1059
ENSG00000268116.1	165	165	165	165
ENSG00000268140.1	1051	1051	1051	1051
ENSG00000269575.1	586	586	586	586
ENSG00000269345.1	426	426	426	426
ENSG00000196109.9	2246	2004	2946	4734
ENSG00000268079.1	574	574	574	574
ENSG00000282732.1	28	28	28	28
ENSG00000299065.1	378	378	378	378
ENSG00000267872.1	2094	2094	2094	2094
ENSG00000301047.1	189	189	189	189
ENSG00000305733.1	472	467	561	1041
ENSG00000268597.1	386	386	386	386
ENSG00000296363.1	541	541	541	541
ENSG00000196350.9	3844	3844	3844	3844
ENSG00000270191.1	566	566	566	566
ENSG00000296529.1	586	586	586	586
ENSG00000268685.1	237	237	237	237
ENSG00000236312.3	354	354	354	354
ENSG00000197360.9	896	566	2338	3291
ENSG00000269796.1	180	180	180	180
ENSG00000270947.2	458	472	544	1216
ENSG00000268830.1	554	554	554	554
ENSG00000268717.1	569	569	569	569
ENSG00000269138.1	2304	2304	2304	2304
ENSG00000270317.1	250	250	250	250
ENSG00000286157.1	1406	1406	1406	1406
ENSG00000260599.1	3355	3355	3355	3355
ENSG00000269364.2	567	535	982	1862
ENSG00000207397.1	107	107	107	107
ENSG00000308191.1	503	504	919	1322
ENSG00000271149.1	320	320	320	320
ENSG00000290587.2	721	734	2033	3729
ENSG00000269332.6	1937	1937	1937	1937
ENSG00000240713.3	223	223	223	223
ENSG00000269025.3	528	528	528	528
ENSG00000269316.1	996	996	996	996
ENSG00000268038.6	872	1112	1256	2107
ENSG00000268589.1	242	242	242	242
ENSG00000229676.3	4246	4246	4246	4246
ENSG00000268981.6	540	544	623	1167
ENSG00000198153.8	1566	1566	1566	1566
ENSG00000241282.1	334	334	334	334
ENSG00000270475.1	481	481	481	481
ENSG00000299811.1	829	829	829	829
ENSG00000268789.1	487	487	487	487
ENSG00000213973.10	7861	7861	7861	7861
ENSG00000279966.2	248	248	248	248
ENSG00000270518.2	255	255	255	255
ENSG00000269509.1	572	572	572	572
ENSG00000302587.1	814	814	814	814
ENSG00000268696.3	1865	1865	1865	1865
ENSG00000271655.1	490	490	490	490
ENSG00000268541.1	292	292	292	292
ENSG00000294558.1	772	768	836	1055
ENSG00000268296.2	673	673	960	1181
ENSG00000269458.1	171	171	171	171
ENSG00000296102.1	519	519	519	519
ENSG00000269067.2	1657	1657	2600	2777
ENSG00000271661.1	574	574	574	574
ENSG00000261558.3	1398	1228	2420	4082
ENSG00000261615.8	786	484	1838	3655
ENSG00000269543.6	591	538	725	1124
ENSG00000267886.1	572	572	581	967
ENSG00000183850.14	1194	792	2326	3243
ENSG00000270479.1	901	901	901	901
ENSG00000268105.1	896	896	896	896
ENSG00000267920.1	1224	1224	1224	1224
ENSG00000269471.1	547	547	547	547
ENSG00000196081.10	1387	780	2798	3326
ENSG00000283201.1	1904	1904	1904	1904
ENSG00000268469.1	544	544	544	544
ENSG00000293107.1	2887	2887	2887	2887
ENSG00000269837.2	287	287	287	287
ENSG00000295565.1	147	147	147	147
ENSG00000269107.1	574	574	574	574
ENSG00000284428.1	934	579	2651	5091
ENSG00000295549.1	330	330	330	330
ENSG00000295582.1	452	452	452	452
ENSG00000268794.1	726	726	726	726
ENSG00000268148.1	169	169	169	169
ENSG00000167232.14	1521	712	5400	10308
ENSG00000298972.1	324	324	324	324
