"","circRNA","miRNAs"
"62021","hsa_circ_0007332","hsa-miR-574-5p"
"62022","hsa_circ_0007332","hsa-miR-628-3p"
"62023","hsa_circ_0007332","hsa-miR-659-3p"
"62024","hsa_circ_0007332","hsa-miR-890"
"62025","hsa_circ_0032943","hsa-miR-1224-3p"
"62026","hsa_circ_0032943","hsa-miR-1231"
"62027","hsa_circ_0032943","hsa-miR-1273"
"62028","hsa_circ_0032943","hsa-miR-1280"
"62029","hsa_circ_0032943","hsa-miR-1299"
"62030","hsa_circ_0032943","hsa-miR-1305"
"62031","hsa_circ_0032943","hsa-miR-145-5p"
"62032","hsa_circ_0032943","hsa-miR-188-3p"
"62033","hsa_circ_0032943","hsa-miR-384"
"62034","hsa_circ_0032943","hsa-miR-409-3p"
"62035","hsa_circ_0032943","hsa-miR-587"
"62036","hsa_circ_0032943","hsa-miR-607"
"62037","hsa_circ_0032943","hsa-miR-643"
"62038","hsa_circ_0032943","hsa-miR-659-3p"
"62039","hsa_circ_0032943","hsa-miR-665"
"62040","hsa_circ_0032943","hsa-miR-887-3p"
"62041","hsa_circ_0003045","hsa-miR-1200"
"62042","hsa_circ_0003045","hsa-miR-1276"
"62043","hsa_circ_0003045","hsa-miR-1279"
"62044","hsa_circ_0003045","hsa-miR-1322"
"62045","hsa_circ_0003045","hsa-miR-1825"
"62046","hsa_circ_0003045","hsa-miR-335-5p"
"62047","hsa_circ_0003045","hsa-miR-377-3p"
"62048","hsa_circ_0003045","hsa-miR-485-3p"
"62049","hsa_circ_0003045","hsa-miR-488-3p"
"62050","hsa_circ_0003045","hsa-miR-502-5p"
"62051","hsa_circ_0003045","hsa-miR-513a-3p"
"62052","hsa_circ_0003045","hsa-miR-515-3p"
"62053","hsa_circ_0003045","hsa-miR-519e-3p"
"62054","hsa_circ_0003045","hsa-miR-526b-5p"
"62055","hsa_circ_0003045","hsa-miR-532-3p"
"62056","hsa_circ_0003045","hsa-miR-567"
"62057","hsa_circ_0003045","hsa-miR-568"
"62058","hsa_circ_0003045","hsa-miR-571"
"62059","hsa_circ_0003045","hsa-miR-577"
"62060","hsa_circ_0003045","hsa-miR-578"
"62061","hsa_circ_0003045","hsa-miR-624-3p"
"62062","hsa_circ_0003045","hsa-miR-643"
"62063","hsa_circ_0003045","hsa-miR-647"
"62064","hsa_circ_0003045","hsa-miR-654-3p"
"62065","hsa_circ_0003045","hsa-miR-665"
"62066","hsa_circ_0003045","hsa-miR-885-5p"
"62067","hsa_circ_0003045","hsa-miR-889-3p"
"62068","hsa_circ_0000567","hsa-miR-1184"
"62069","hsa_circ_0000567","hsa-miR-1205"
"62070","hsa_circ_0000567","hsa-miR-1236-3p"
"62071","hsa_circ_0000567","hsa-miR-1252-5p"
"62072","hsa_circ_0000567","hsa-miR-1279"
"62073","hsa_circ_0000567","hsa-miR-1288-3p"
"62074","hsa_circ_0000567","hsa-miR-1296-5p"
"62075","hsa_circ_0000567","hsa-miR-149-5p"
"62076","hsa_circ_0000567","hsa-miR-1825"
"62077","hsa_circ_0000567","hsa-miR-188-3p"
"62078","hsa_circ_0000567","hsa-miR-191-5p"
"62079","hsa_circ_0000567","hsa-miR-296-5p"
"62080","hsa_circ_0000567","hsa-miR-377-3p"
"62081","hsa_circ_0000567","hsa-miR-421"
"62082","hsa_circ_0000567","hsa-miR-488-3p"
"62083","hsa_circ_0000567","hsa-miR-520g-3p"
"62084","hsa_circ_0000567","hsa-miR-520h"
"62085","hsa_circ_0000567","hsa-miR-526b-5p"
"62086","hsa_circ_0000567","hsa-miR-545-3p"
"62087","hsa_circ_0000567","hsa-miR-580-3p"
"62088","hsa_circ_0000567","hsa-miR-581"
"62089","hsa_circ_0000567","hsa-miR-587"
"62090","hsa_circ_0000567","hsa-miR-607"
"62091","hsa_circ_0000567","hsa-miR-644a"
"62092","hsa_circ_0000567","hsa-miR-646"
"62093","hsa_circ_0000567","hsa-miR-660-5p"
"62094","hsa_circ_0000567","hsa-miR-873-5p"
"62095","hsa_circ_0000567","hsa-miR-892b"
"62096","hsa_circ_0000567","hsa-miR-942-5p"
"62097","hsa_circ_0004166","hsa-miR-1184"
"62098","hsa_circ_0004166","hsa-miR-1205"
"62099","hsa_circ_0004166","hsa-miR-1229-3p"
"62100","hsa_circ_0004166","hsa-miR-1238-3p"
"62101","hsa_circ_0004166","hsa-miR-1298-5p"
"62102","hsa_circ_0004166","hsa-miR-136-5p"
"62103","hsa_circ_0004166","hsa-miR-338-3p"
"62104","hsa_circ_0004166","hsa-miR-502-5p"
"62105","hsa_circ_0004166","hsa-miR-515-5p"
"62106","hsa_circ_0004166","hsa-miR-583"
"62107","hsa_circ_0004166","hsa-miR-604"
"62108","hsa_circ_0004166","hsa-miR-634"
"62109","hsa_circ_0004166","hsa-miR-647"
"62110","hsa_circ_0004166","hsa-miR-648"
"62111","hsa_circ_0004166","hsa-miR-651-5p"
"62112","hsa_circ_0004166","hsa-miR-665"
"62113","hsa_circ_0004166","hsa-miR-767-5p"
"62114","hsa_circ_0000586","hsa-miR-1228-3p"
"62115","hsa_circ_0000586","hsa-miR-1279"
"62116","hsa_circ_0000586","hsa-miR-136-5p"
"62117","hsa_circ_0000586","hsa-miR-515-5p"
"62118","hsa_circ_0000586","hsa-miR-600"
"62119","hsa_circ_0000586","hsa-miR-618"
"62120","hsa_circ_0000586","hsa-miR-663b"
"62121","hsa_circ_0005147","hsa-miR-1183"
"62122","hsa_circ_0005147","hsa-miR-1184"
"62123","hsa_circ_0005147","hsa-miR-1205"
"62124","hsa_circ_0005147","hsa-miR-1208"
"62125","hsa_circ_0005147","hsa-miR-1224-3p"
"62126","hsa_circ_0005147","hsa-miR-1228-3p"
"62127","hsa_circ_0005147","hsa-miR-1229-3p"
"62128","hsa_circ_0005147","hsa-miR-1231"
"62129","hsa_circ_0005147","hsa-miR-1236-3p"
"62130","hsa_circ_0005147","hsa-miR-1238-3p"
"62131","hsa_circ_0005147","hsa-miR-1243"
"62132","hsa_circ_0005147","hsa-miR-1246"
"62133","hsa_circ_0005147","hsa-miR-1248"
"62134","hsa_circ_0005147","hsa-miR-1252-5p"
"62135","hsa_circ_0005147","hsa-miR-1258"
"62136","hsa_circ_0005147","hsa-miR-1261"
"62137","hsa_circ_0005147","hsa-miR-127-5p"
"62138","hsa_circ_0005147","hsa-miR-1276"
"62139","hsa_circ_0005147","hsa-miR-1279"
"62140","hsa_circ_0005147","hsa-miR-1283"
"62141","hsa_circ_0005147","hsa-miR-1294"
"62142","hsa_circ_0005147","hsa-miR-1298-5p"
"62143","hsa_circ_0005147","hsa-miR-1303"
"62144","hsa_circ_0005147","hsa-miR-1304-5p"
"62145","hsa_circ_0005147","hsa-miR-136-5p"
"62146","hsa_circ_0005147","hsa-miR-139-5p"
"62147","hsa_circ_0005147","hsa-miR-142-5p"
"62148","hsa_circ_0005147","hsa-miR-145-5p"
"62149","hsa_circ_0005147","hsa-miR-146b-3p"
"62150","hsa_circ_0005147","hsa-miR-149-5p"
"62151","hsa_circ_0005147","hsa-miR-155"
"62152","hsa_circ_0005147","hsa-miR-1825"
"62153","hsa_circ_0005147","hsa-miR-186-5p"
"62154","hsa_circ_0005147","hsa-miR-203a-3p"
"62155","hsa_circ_0005147","hsa-miR-217-5p"
"62156","hsa_circ_0005147","hsa-miR-223-3p"
"62157","hsa_circ_0005147","hsa-miR-323a-3p"
"62158","hsa_circ_0005147","hsa-miR-331-5p"
"62159","hsa_circ_0005147","hsa-miR-335-5p"
"62160","hsa_circ_0005147","hsa-miR-361-3p"
"62161","hsa_circ_0005147","hsa-miR-370-3p"
"62162","hsa_circ_0005147","hsa-miR-382-5p"
"62163","hsa_circ_0005147","hsa-miR-384"
"62164","hsa_circ_0005147","hsa-miR-409-3p"
"62165","hsa_circ_0005147","hsa-miR-421"
"62166","hsa_circ_0005147","hsa-miR-485-3p"
"62167","hsa_circ_0005147","hsa-miR-490-5p"
"62168","hsa_circ_0005147","hsa-miR-495-3p"
"62169","hsa_circ_0005147","hsa-miR-503-5p"
"62170","hsa_circ_0005147","hsa-miR-513a-3p"
"62171","hsa_circ_0005147","hsa-miR-513a-5p"
"62172","hsa_circ_0005147","hsa-miR-515-3p"
"62173","hsa_circ_0005147","hsa-miR-515-5p"
"62174","hsa_circ_0005147","hsa-miR-518a-5p"
"62175","hsa_circ_0005147","hsa-miR-519e-3p"
"62176","hsa_circ_0005147","hsa-miR-520f-3p"
"62177","hsa_circ_0005147","hsa-miR-520g-3p"
"62178","hsa_circ_0005147","hsa-miR-520h"
"62179","hsa_circ_0005147","hsa-miR-526b-5p"
"62180","hsa_circ_0005147","hsa-miR-527"
"62181","hsa_circ_0005147","hsa-miR-543"
"62182","hsa_circ_0005147","hsa-miR-548c-3p"
"62183","hsa_circ_0005147","hsa-miR-548g-3p"
"62184","hsa_circ_0005147","hsa-miR-548m"
"62185","hsa_circ_0005147","hsa-miR-554"
"62186","hsa_circ_0005147","hsa-miR-556-3p"
"62187","hsa_circ_0005147","hsa-miR-561-3p"
"62188","hsa_circ_0005147","hsa-miR-568"
"62189","hsa_circ_0005147","hsa-miR-570-3p"
"62190","hsa_circ_0005147","hsa-miR-576-5p"
"62191","hsa_circ_0005147","hsa-miR-578"
"62192","hsa_circ_0005147","hsa-miR-579-3p"
"62193","hsa_circ_0005147","hsa-miR-583"
"62194","hsa_circ_0005147","hsa-miR-584-5p"
"62195","hsa_circ_0005147","hsa-miR-587"
"62196","hsa_circ_0005147","hsa-miR-595"
"62197","hsa_circ_0005147","hsa-miR-599"
"62198","hsa_circ_0005147","hsa-miR-600"
"62199","hsa_circ_0005147","hsa-miR-606"
"62200","hsa_circ_0005147","hsa-miR-607"
"62201","hsa_circ_0005147","hsa-miR-609"
"62202","hsa_circ_0005147","hsa-miR-618"
"62203","hsa_circ_0005147","hsa-miR-619-3p"
"62204","hsa_circ_0005147","hsa-miR-622"
"62205","hsa_circ_0005147","hsa-miR-623"
"62206","hsa_circ_0005147","hsa-miR-635"
"62207","hsa_circ_0005147","hsa-miR-636"
"62208","hsa_circ_0005147","hsa-miR-643"
"62209","hsa_circ_0005147","hsa-miR-646"
"62210","hsa_circ_0005147","hsa-miR-654-3p"
"62211","hsa_circ_0005147","hsa-miR-663b"
"62212","hsa_circ_0005147","hsa-miR-7"
"62213","hsa_circ_0005147","hsa-miR-767-3p"
"62214","hsa_circ_0005147","hsa-miR-874-3p"
"62215","hsa_circ_0005147","hsa-miR-875-5p"
"62216","hsa_circ_0005147","hsa-miR-885-5p"
"62217","hsa_circ_0005147","hsa-miR-888-5p"
"62218","hsa_circ_0005147","hsa-miR-889-3p"
"62219","hsa_circ_0005147","hsa-miR-890"
"62220","hsa_circ_0005147","hsa-miR-891b"
"62221","hsa_circ_0005147","hsa-miR-892a"
"62222","hsa_circ_0005147","hsa-miR-924"
"62223","hsa_circ_0005147","hsa-miR-934"
"62224","hsa_circ_0005147","hsa-miR-935"
"62225","hsa_circ_0005147","hsa-miR-940"
"62226","hsa_circ_0005147","hsa-miR-944"
"62227","hsa_circ_0005147","hsa-miR-95-3p"
"62228","hsa_circ_0008346","hsa-miR-1231"
"62229","hsa_circ_0008346","hsa-miR-1243"
"62230","hsa_circ_0008346","hsa-miR-1245a"
"62231","hsa_circ_0008346","hsa-miR-1248"
"62232","hsa_circ_0008346","hsa-miR-1270"
"62233","hsa_circ_0008346","hsa-miR-127-5p"
"62234","hsa_circ_0008346","hsa-miR-1289"
"62235","hsa_circ_0008346","hsa-miR-1298-5p"
"62236","hsa_circ_0008346","hsa-miR-136-5p"
"62237","hsa_circ_0008346","hsa-miR-149-5p"
"62238","hsa_circ_0008346","hsa-miR-361-3p"
"62239","hsa_circ_0008346","hsa-miR-432-5p"
"62240","hsa_circ_0008346","hsa-miR-433-3p"
"62241","hsa_circ_0008346","hsa-miR-490-5p"
"62242","hsa_circ_0008346","hsa-miR-503-5p"
"62243","hsa_circ_0008346","hsa-miR-516b-5p"
"62244","hsa_circ_0008346","hsa-miR-556-5p"
"62245","hsa_circ_0008346","hsa-miR-561-3p"
"62246","hsa_circ_0008346","hsa-miR-570-3p"
"62247","hsa_circ_0008346","hsa-miR-577"
"62248","hsa_circ_0008346","hsa-miR-578"
"62249","hsa_circ_0008346","hsa-miR-599"
"62250","hsa_circ_0008346","hsa-miR-620"
"62251","hsa_circ_0008346","hsa-miR-643"
"62252","hsa_circ_0008346","hsa-miR-644a"
"62253","hsa_circ_0008346","hsa-miR-646"
"62254","hsa_circ_0008346","hsa-miR-647"
"62255","hsa_circ_0008346","hsa-miR-924"
"62256","hsa_circ_0008346","hsa-miR-944"
"62257","hsa_circ_0002466","hsa-miR-1257"
"62258","hsa_circ_0002466","hsa-miR-1283"
"62259","hsa_circ_0002466","hsa-miR-1299"
"62260","hsa_circ_0002466","hsa-miR-1305"
"62261","hsa_circ_0002466","hsa-miR-140-3p"
"62262","hsa_circ_0002466","hsa-miR-188-3p"
"62263","hsa_circ_0002466","hsa-miR-194-5p"
"62264","hsa_circ_0002466","hsa-miR-197-3p"
"62265","hsa_circ_0002466","hsa-miR-210-3p"
"62266","hsa_circ_0002466","hsa-miR-217-5p"
"62267","hsa_circ_0002466","hsa-miR-384"
"62268","hsa_circ_0002466","hsa-miR-421"
"62269","hsa_circ_0002466","hsa-miR-515-5p"
"62270","hsa_circ_0002466","hsa-miR-516b-5p"
"62271","hsa_circ_0002466","hsa-miR-532-3p"
"62272","hsa_circ_0002466","hsa-miR-543"
"62273","hsa_circ_0002466","hsa-miR-633"
"62274","hsa_circ_0002466","hsa-miR-766-3p"
"62275","hsa_circ_0002466","hsa-miR-891b"
"62276","hsa_circ_0002466","hsa-miR-892b"
"62277","hsa_circ_0002466","hsa-miR-934"
"62278","hsa_circ_0008319","hsa-miR-1257"
"62279","hsa_circ_0008319","hsa-miR-1283"
"62280","hsa_circ_0008319","hsa-miR-140-3p"
"62281","hsa_circ_0008319","hsa-miR-188-3p"
"62282","hsa_circ_0008319","hsa-miR-194-5p"
"62283","hsa_circ_0008319","hsa-miR-197-3p"
"62284","hsa_circ_0008319","hsa-miR-217-5p"
"62285","hsa_circ_0008319","hsa-miR-384"
"62286","hsa_circ_0008319","hsa-miR-532-3p"
"62287","hsa_circ_0008319","hsa-miR-543"
"62288","hsa_circ_0008319","hsa-miR-891b"
"62289","hsa_circ_0008319","hsa-miR-892b"
"62290","hsa_circ_0008319","hsa-miR-934"
"62291","hsa_circ_0035051","hsa-miR-1200"
"62292","hsa_circ_0035051","hsa-miR-1236-3p"
"62293","hsa_circ_0035051","hsa-miR-127-5p"
"62294","hsa_circ_0035051","hsa-miR-1279"
"62295","hsa_circ_0035051","hsa-miR-1298-5p"
"62296","hsa_circ_0035051","hsa-miR-197-3p"
"62297","hsa_circ_0035051","hsa-miR-324-5p"
"62298","hsa_circ_0035051","hsa-miR-331-5p"
"62299","hsa_circ_0035051","hsa-miR-337-3p"
"62300","hsa_circ_0035051","hsa-miR-375-3p"
"62301","hsa_circ_0035051","hsa-miR-508-3p"
"62302","hsa_circ_0035051","hsa-miR-543"
"62303","hsa_circ_0035051","hsa-miR-545-3p"
"62304","hsa_circ_0035051","hsa-miR-570-3p"
"62305","hsa_circ_0035051","hsa-miR-578"
"62306","hsa_circ_0035051","hsa-miR-579-3p"
"62307","hsa_circ_0035051","hsa-miR-582-3p"
"62308","hsa_circ_0035051","hsa-miR-587"
"62309","hsa_circ_0035051","hsa-miR-624-3p"
"62310","hsa_circ_0035051","hsa-miR-625-5p"
"62311","hsa_circ_0035051","hsa-miR-626"
"62312","hsa_circ_0035051","hsa-miR-889-3p"
"62313","hsa_circ_0000596","hsa-miR-1236-3p"
"62314","hsa_circ_0000596","hsa-miR-1298-5p"
"62315","hsa_circ_0000596","hsa-miR-197-3p"
"62316","hsa_circ_0000596","hsa-miR-324-5p"
"62317","hsa_circ_0000596","hsa-miR-331-5p"
"62318","hsa_circ_0000596","hsa-miR-375-3p"
"62319","hsa_circ_0000596","hsa-miR-508-3p"
"62320","hsa_circ_0000596","hsa-miR-543"
"62321","hsa_circ_0000596","hsa-miR-579-3p"
"62322","hsa_circ_0000596","hsa-miR-582-3p"
"62323","hsa_circ_0000596","hsa-miR-587"
"62324","hsa_circ_0000596","hsa-miR-625-5p"
"62325","hsa_circ_0000596","hsa-miR-626"
"62326","hsa_circ_0000596","hsa-miR-889-3p"
"62327","hsa_circ_0008488","hsa-miR-1200"
"62328","hsa_circ_0008488","hsa-miR-1227-3p"
"62329","hsa_circ_0008488","hsa-miR-1261"
"62330","hsa_circ_0008488","hsa-miR-1278"
"62331","hsa_circ_0008488","hsa-miR-1298-5p"
"62332","hsa_circ_0008488","hsa-miR-145-5p"
"62333","hsa_circ_0008488","hsa-miR-330-3p"
"62334","hsa_circ_0008488","hsa-miR-520g-3p"
"62335","hsa_circ_0008488","hsa-miR-520h"
"62336","hsa_circ_0008488","hsa-miR-587"
"62337","hsa_circ_0035188","hsa-miR-1200"
"62338","hsa_circ_0035188","hsa-miR-1227-3p"
"62339","hsa_circ_0035188","hsa-miR-1248"
"62340","hsa_circ_0035188","hsa-miR-1261"
"62341","hsa_circ_0035188","hsa-miR-1278"
"62342","hsa_circ_0035188","hsa-miR-1298-5p"
"62343","hsa_circ_0035188","hsa-miR-145-5p"
"62344","hsa_circ_0035188","hsa-miR-151a-3p"
"62345","hsa_circ_0035188","hsa-miR-182-5p"
"62346","hsa_circ_0035188","hsa-miR-203a-3p"
"62347","hsa_circ_0035188","hsa-miR-330-3p"
"62348","hsa_circ_0035188","hsa-miR-520g-3p"
"62349","hsa_circ_0035188","hsa-miR-520h"
"62350","hsa_circ_0035188","hsa-miR-587"
"62351","hsa_circ_0035188","hsa-miR-874-3p"
"62352","hsa_circ_0035194","hsa-miR-1244"
"62353","hsa_circ_0035194","hsa-miR-127-5p"
"62354","hsa_circ_0035194","hsa-miR-1279"
"62355","hsa_circ_0035194","hsa-miR-1282"
"62356","hsa_circ_0035194","hsa-miR-1298-5p"
"62357","hsa_circ_0035194","hsa-miR-1299"
"62358","hsa_circ_0035194","hsa-miR-1305"
"62359","hsa_circ_0035194","hsa-miR-151a-3p"
"62360","hsa_circ_0035194","hsa-miR-487a-3p"
"62361","hsa_circ_0035194","hsa-miR-507"
"62362","hsa_circ_0035194","hsa-miR-516b-5p"
"62363","hsa_circ_0035194","hsa-miR-526b-5p"
"62364","hsa_circ_0035194","hsa-miR-532-3p"
"62365","hsa_circ_0035194","hsa-miR-543"
"62366","hsa_circ_0035194","hsa-miR-557"
"62367","hsa_circ_0035194","hsa-miR-561-3p"
"62368","hsa_circ_0035194","hsa-miR-576-5p"
"62369","hsa_circ_0035194","hsa-miR-579-3p"
"62370","hsa_circ_0035194","hsa-miR-580-3p"
"62371","hsa_circ_0035194","hsa-miR-602"
"62372","hsa_circ_0035194","hsa-miR-607"
"62373","hsa_circ_0035194","hsa-miR-616-3p"
"62374","hsa_circ_0035194","hsa-miR-626"
"62375","hsa_circ_0035194","hsa-miR-659-3p"
"62376","hsa_circ_0035194","hsa-miR-665"
"62377","hsa_circ_0035194","hsa-miR-671-5p"
"62378","hsa_circ_0035194","hsa-miR-758-3p"
"62379","hsa_circ_0035194","hsa-miR-891b"
"62380","hsa_circ_0035194","hsa-miR-936"
"62381","hsa_circ_0035197","hsa-miR-1299"
"62382","hsa_circ_0035197","hsa-miR-182-5p"
"62383","hsa_circ_0035197","hsa-miR-31-5p"
"62384","hsa_circ_0035197","hsa-miR-513a-3p"
"62385","hsa_circ_0035197","hsa-miR-516b-5p"
"62386","hsa_circ_0035197","hsa-miR-580-3p"
"62387","hsa_circ_0035197","hsa-miR-581"
"62388","hsa_circ_0035197","hsa-miR-607"
"62389","hsa_circ_0035197","hsa-miR-644a"
"62390","hsa_circ_0035197","hsa-miR-656-3p"
"62391","hsa_circ_0035197","hsa-miR-876-3p"
"62392","hsa_circ_0035198","hsa-miR-1243"
"62393","hsa_circ_0035198","hsa-miR-1299"
"62394","hsa_circ_0035198","hsa-miR-182-5p"
"62395","hsa_circ_0035198","hsa-miR-31-5p"
"62396","hsa_circ_0035198","hsa-miR-513a-3p"
"62397","hsa_circ_0035198","hsa-miR-516b-5p"
"62398","hsa_circ_0035198","hsa-miR-580-3p"
"62399","hsa_circ_0035198","hsa-miR-581"
"62400","hsa_circ_0035198","hsa-miR-607"
"62401","hsa_circ_0035198","hsa-miR-616-3p"
"62402","hsa_circ_0035198","hsa-miR-644a"
"62403","hsa_circ_0035198","hsa-miR-656-3p"
"62404","hsa_circ_0035198","hsa-miR-876-3p"
"62405","hsa_circ_0002551","hsa-miR-1258"
"62406","hsa_circ_0002551","hsa-miR-153-3p"
"62407","hsa_circ_0002551","hsa-miR-197-3p"
"62408","hsa_circ_0002551","hsa-miR-326"
"62409","hsa_circ_0002551","hsa-miR-330-5p"
"62410","hsa_circ_0002551","hsa-miR-548g-3p"
"62411","hsa_circ_0002551","hsa-miR-599"
"62412","hsa_circ_0002551","hsa-miR-629-5p"
"62413","hsa_circ_0002551","hsa-miR-659-3p"
"62414","hsa_circ_0035228","hsa-miR-1205"
"62415","hsa_circ_0035228","hsa-miR-1248"
"62416","hsa_circ_0035228","hsa-miR-1261"
"62417","hsa_circ_0035228","hsa-miR-1264"
"62418","hsa_circ_0035228","hsa-miR-1283"
"62419","hsa_circ_0035228","hsa-miR-1299"
"62420","hsa_circ_0035228","hsa-miR-1303"
"62421","hsa_circ_0035228","hsa-miR-145-5p"
"62422","hsa_circ_0035228","hsa-miR-217-5p"
"62423","hsa_circ_0035228","hsa-miR-326"
"62424","hsa_circ_0035228","hsa-miR-330-5p"
"62425","hsa_circ_0035228","hsa-miR-338-3p"
"62426","hsa_circ_0035228","hsa-miR-411-5p"
"62427","hsa_circ_0035228","hsa-miR-433-3p"
"62428","hsa_circ_0035228","hsa-miR-495-3p"
"62429","hsa_circ_0035228","hsa-miR-498-5p"
"62430","hsa_circ_0035228","hsa-miR-507"
"62431","hsa_circ_0035228","hsa-miR-508-3p"
"62432","hsa_circ_0035228","hsa-miR-515-5p"
"62433","hsa_circ_0035228","hsa-miR-516b-5p"
"62434","hsa_circ_0035228","hsa-miR-518a-5p"
"62435","hsa_circ_0035228","hsa-miR-520g-3p"
"62436","hsa_circ_0035228","hsa-miR-520h"
"62437","hsa_circ_0035228","hsa-miR-526b-5p"
"62438","hsa_circ_0035228","hsa-miR-527"
"62439","hsa_circ_0035228","hsa-miR-556-3p"
"62440","hsa_circ_0035228","hsa-miR-557"
"62441","hsa_circ_0035228","hsa-miR-574-5p"
"62442","hsa_circ_0035228","hsa-miR-576-3p"
"62443","hsa_circ_0035228","hsa-miR-578"
"62444","hsa_circ_0035228","hsa-miR-580-3p"
"62445","hsa_circ_0035228","hsa-miR-587"
"62446","hsa_circ_0035228","hsa-miR-593-3p"
"62447","hsa_circ_0035228","hsa-miR-595"
"62448","hsa_circ_0035228","hsa-miR-600"
"62449","hsa_circ_0035228","hsa-miR-605-5p"
"62450","hsa_circ_0035228","hsa-miR-607"
"62451","hsa_circ_0035228","hsa-miR-610"
"62452","hsa_circ_0035228","hsa-miR-621"
"62453","hsa_circ_0035228","hsa-miR-637"
"62454","hsa_circ_0035228","hsa-miR-647"
"62455","hsa_circ_0035228","hsa-miR-656-3p"
"62456","hsa_circ_0035228","hsa-miR-657"
"62457","hsa_circ_0035228","hsa-miR-659-3p"
"62458","hsa_circ_0035228","hsa-miR-891b"
"62459","hsa_circ_0007775","hsa-miR-1294"
"62460","hsa_circ_0007775","hsa-miR-31-5p"
"62461","hsa_circ_0007775","hsa-miR-496"
"62462","hsa_circ_0007775","hsa-miR-520f-3p"
"62463","hsa_circ_0007775","hsa-miR-520g-3p"
"62464","hsa_circ_0007775","hsa-miR-520h"
"62465","hsa_circ_0007775","hsa-miR-589-5p"
"62466","hsa_circ_0007775","hsa-miR-665"
"62467","hsa_circ_0000603","hsa-miR-1248"
"62468","hsa_circ_0000603","hsa-miR-1299"
"62469","hsa_circ_0000603","hsa-miR-145-5p"
"62470","hsa_circ_0000603","hsa-miR-153-3p"
"62471","hsa_circ_0000603","hsa-miR-194-5p"
"62472","hsa_circ_0000603","hsa-miR-375-3p"
"62473","hsa_circ_0000603","hsa-miR-487a-3p"
"62474","hsa_circ_0000603","hsa-miR-496"
"62475","hsa_circ_0000603","hsa-miR-507"
"62476","hsa_circ_0000603","hsa-miR-549a-3p"
"62477","hsa_circ_0000603","hsa-miR-557"
"62478","hsa_circ_0000603","hsa-miR-616-3p"
"62479","hsa_circ_0000603","hsa-miR-626"
"62480","hsa_circ_0000603","hsa-miR-636"
"62481","hsa_circ_0000603","hsa-miR-639"
"62482","hsa_circ_0000603","hsa-miR-874-3p"
"62483","hsa_circ_0000603","hsa-miR-938"
"62484","hsa_circ_0003526","hsa-miR-1184"
"62485","hsa_circ_0003526","hsa-miR-1197"
"62486","hsa_circ_0003526","hsa-miR-1205"
"62487","hsa_circ_0003526","hsa-miR-1243"
"62488","hsa_circ_0003526","hsa-miR-1252-5p"
"62489","hsa_circ_0003526","hsa-miR-203a-3p"
"62490","hsa_circ_0003526","hsa-miR-217-5p"
"62491","hsa_circ_0003526","hsa-miR-486-3p"
"62492","hsa_circ_0003526","hsa-miR-513a-3p"
"62493","hsa_circ_0003526","hsa-miR-518a-5p"
"62494","hsa_circ_0003526","hsa-miR-527"
"62495","hsa_circ_0003526","hsa-miR-532-3p"
"62496","hsa_circ_0003526","hsa-miR-545-3p"
"62497","hsa_circ_0003526","hsa-miR-548g-3p"
"62498","hsa_circ_0003526","hsa-miR-561-3p"
"62499","hsa_circ_0003526","hsa-miR-574-5p"
"62500","hsa_circ_0003526","hsa-miR-630"
"62501","hsa_circ_0003526","hsa-miR-659-3p"
"62502","hsa_circ_0003526","hsa-miR-668-3p"
"62503","hsa_circ_0003526","hsa-miR-758-3p"
"62504","hsa_circ_0004374","hsa-miR-1197"
"62505","hsa_circ_0004374","hsa-miR-1304-5p"
"62506","hsa_circ_0004374","hsa-miR-1827"
"62507","hsa_circ_0004374","hsa-miR-548l"
"62508","hsa_circ_0004374","hsa-miR-587"
"62509","hsa_circ_0004374","hsa-miR-607"
"62510","hsa_circ_0004374","hsa-miR-651-5p"
"62511","hsa_circ_0004374","hsa-miR-766-3p"
"62512","hsa_circ_0035957","hsa-miR-1236-3p"
"62513","hsa_circ_0035957","hsa-miR-145-5p"
"62514","hsa_circ_0035957","hsa-miR-223-3p"
"62515","hsa_circ_0035957","hsa-miR-323a-3p"
"62516","hsa_circ_0035957","hsa-miR-361-3p"
"62517","hsa_circ_0035957","hsa-miR-370-3p"
"62518","hsa_circ_0035957","hsa-miR-494-3p"
"62519","hsa_circ_0035957","hsa-miR-532-3p"
"62520","hsa_circ_0035957","hsa-miR-545-3p"
"62521","hsa_circ_0035957","hsa-miR-548m"
"62522","hsa_circ_0035957","hsa-miR-548p"
"62523","hsa_circ_0035957","hsa-miR-561-3p"
"62524","hsa_circ_0035957","hsa-miR-578"
"62525","hsa_circ_0035957","hsa-miR-580-3p"
"62526","hsa_circ_0035957","hsa-miR-630"
"62527","hsa_circ_0035957","hsa-miR-644a"
"62528","hsa_circ_0035957","hsa-miR-659-3p"
"62529","hsa_circ_0035957","hsa-miR-663b"
"62530","hsa_circ_0035957","hsa-miR-758-3p"
"62531","hsa_circ_0035957","hsa-miR-885-5p"
"62532","hsa_circ_0035957","hsa-miR-935"
"62533","hsa_circ_0000620","hsa-miR-1184"
"62534","hsa_circ_0000620","hsa-miR-1205"
"62535","hsa_circ_0000620","hsa-miR-1256"
"62536","hsa_circ_0000620","hsa-miR-1324"
"62537","hsa_circ_0000620","hsa-miR-182-5p"
"62538","hsa_circ_0000620","hsa-miR-224"
