ensembl_id,mean,median,longest_isoform,merged,gene_name
ENSG00000223662.2,766,766,840,1355,SAMSN1-AS1
ENSG00000232884.12,1165,777,3386,7877,ENSG00000232884
ENSG00000228600.1,765,765,765,765,POLR2CP1
ENSG00000225502.2,962,962,962,962,GAPDHP16
ENSG00000281903.5,2752,1974,8395,10911,ASMER1
ENSG00000226406.1,836,836,836,836,RBMX2P1
ENSG00000303435.1,1515,1515,1580,2865,ENSG00000303435
ENSG00000235277.2,737,740,944,1782,ENSG00000235277
ENSG00000180530.11,7661,7671,7751,7751,NRIP1
ENSG00000229047.1,562,562,562,562,ENSG00000229047
ENSG00000231201.1,824,824,824,824,ENSG00000231201
ENSG00000279390.1,2191,2191,2191,2191,ENSG00000279390
ENSG00000303483.1,312,312,312,312,ENSG00000303483
ENSG00000236471.1,446,446,446,446,LINC02920
ENSG00000288536.2,2231,2231,2675,3445,ENSG00000288536
ENSG00000303916.1,1175,1175,1175,1175,ENSG00000303916
ENSG00000288555.2,2694,2694,2694,2694,ENSG00000288555
ENSG00000300143.1,605,605,605,605,ENSG00000300143
ENSG00000288578.2,862,862,1034,1350,ENSG00000288578
ENSG00000280082.1,87,87,87,87,ENSG00000280082
ENSG00000309180.1,563,563,563,563,ENSG00000309180
ENSG00000229425.6,2018,1568,4401,20006,ENSG00000229425
ENSG00000307781.1,673,673,673,673,ENSG00000307781
ENSG00000224524.1,238,238,238,238,CYCSP42
ENSG00000307760.1,480,480,480,480,ENSG00000307760
ENSG00000212564.1,107,107,107,107,RNU6-1326P
ENSG00000226298.1,1152,1152,1152,1152,RAD23BP3
ENSG00000155313.16,4181,4594,5379,5379,USP25
ENSG00000234159.1,502,502,502,502,RBPMSLP
ENSG00000215386.16,2486,1507,8957,35695,MIR99AHG
ENSG00000252273.1,97,97,97,97,RNU6-426P
ENSG00000214976.2,958,958,958,958,VDAC2P1
ENSG00000224602.1,335,335,335,335,RPS26P5
ENSG00000201025.1,73,73,73,73,SNORD74B
ENSG00000270071.6,1310,1364,1746,4107,ENSG00000270071
ENSG00000270139.1,467,467,467,467,ENSG00000270139
ENSG00000287066.1,632,632,632,632,ENSG00000287066
ENSG00000280432.1,1101,1101,1101,1101,ENSG00000280432
ENSG00000207638.1,81,81,81,81,MIR99A
ENSG00000199030.2,84,84,84,84,MIRLET7C
ENSG00000295714.1,868,868,1137,1636,ENSG00000295714
ENSG00000269950.1,729,729,729,729,ENSG00000269950
ENSG00000207863.1,89,89,89,89,MIR125B2
ENSG00000237735.3,344,344,438,569,ENSG00000237735
ENSG00000239023.1,160,160,160,160,RNU1-98P
ENSG00000304324.1,1060,1060,1060,1060,ENSG00000304324
ENSG00000232886.1,377,377,377,377,ENSG00000232886
ENSG00000301298.1,478,478,478,478,ENSG00000301298
ENSG00000303199.1,568,577,674,1455,ENSG00000303199
ENSG00000297640.1,585,619,636,1006,ENSG00000297640
ENSG00000225735.1,879,879,879,879,NEK4P1
ENSG00000278181.1,378,378,378,378,ENSG00000278181
ENSG00000296104.1,552,552,552,552,ENSG00000296104
ENSG00000252462.1,101,101,101,101,RNU6-113P
ENSG00000296141.1,770,770,770,770,ENSG00000296141
ENSG00000232560.8,1721,1721,1721,1721,LINC01549
ENSG00000304967.1,846,846,846,846,ENSG00000304967
ENSG00000226580.1,146,146,146,146,RPL39P40
ENSG00000266195.2,276,276,276,276,RN7SL163P
ENSG00000154639.19,1798,1080,5593,6021,CXADR
ENSG00000232260.2,468,468,468,468,BTF3L4P1
ENSG00000200754.1,108,108,108,108,Y_RNA
ENSG00000199962.1,109,109,109,109,Y_RNA
ENSG00000154640.15,1447,1447,1485,1542,BTG3
ENSG00000280594.4,915,931,1245,2393,BTG3-AS1
ENSG00000304251.1,844,844,844,844,ENSG00000304251
ENSG00000226956.2,657,700,786,1962,ENSG00000226956
ENSG00000244676.6,1018,903,1764,4575,ENSG00000244676
ENSG00000279648.1,2048,2048,2048,2048,ENSG00000279648
ENSG00000240770.6,717,717,717,717,C21orf91-OT1
ENSG00000154642.11,2693,1593,5396,5426,C21orf91
ENSG00000305890.1,965,965,1432,1801,ENSG00000305890
ENSG00000231755.1,1117,1117,1117,1117,CHODL-AS1
ENSG00000215369.3,293,293,293,293,RPL37P3
ENSG00000154645.14,2141,2136,2545,3093,CHODL
ENSG00000305950.1,972,972,972,972,ENSG00000305950
ENSG00000227330.1,478,478,478,478,ENSG00000227330
ENSG00000302473.1,712,712,712,712,ENSG00000302473
ENSG00000154646.9,4076,4076,4076,4076,TMPRSS15
ENSG00000228708.1,461,461,461,461,ENSG00000228708
ENSG00000224141.6,934,730,1401,2255,MIR548XHG
ENSG00000230233.1,879,879,879,879,ENSG00000230233
ENSG00000265841.1,75,75,75,75,MIR548X
ENSG00000198618.5,498,498,498,498,PPIAP22
ENSG00000279156.1,217,217,217,217,ENSG00000279156
ENSG00000232193.1,784,784,784,784,ENSG00000232193
ENSG00000302055.1,1371,1371,1371,1371,ENSG00000302055
ENSG00000226204.1,424,424,424,424,ENSG00000226204
ENSG00000308275.1,280,280,280,280,ENSG00000308275
ENSG00000235965.2,790,790,790,790,ENSG00000235965
ENSG00000229289.1,469,469,469,469,ENSG00000229289
ENSG00000226818.1,1850,1850,1850,1850,SLC6A6P1
ENSG00000231620.1,636,636,636,636,ENSG00000231620
ENSG00000212609.1,165,165,165,165,RNU1-139P
ENSG00000304594.1,593,593,593,593,ENSG00000304594
ENSG00000299426.1,879,879,879,879,ENSG00000299426
ENSG00000299439.1,1236,1236,1236,1236,ENSG00000299439
ENSG00000230198.1,268,268,268,268,RPL37P4
ENSG00000271486.1,851,851,851,851,NIPA2P3
ENSG00000297006.1,466,466,500,798,ENSG00000297006
ENSG00000229336.1,442,442,442,442,SREK1IP1P1
ENSG00000215353.2,770,770,770,770,C1QBPP1
ENSG00000233480.3,1334,1334,1615,2288,LINC01683
ENSG00000233236.2,656,656,864,1233,LINC02573
ENSG00000251851.1,105,105,105,105,RNU6-772P
ENSG00000252963.1,244,244,244,244,RN7SKP147
ENSG00000302886.1,411,411,411,411,ENSG00000302886
ENSG00000233676.2,512,512,512,512,FDPSP6
ENSG00000234439.1,1258,1258,1258,1258,KRT18P2
ENSG00000233206.1,320,320,320,320,RPS3AP1
ENSG00000276738.1,211,211,211,211,ENSG00000276738
ENSG00000224924.10,2604,1982,4836,14550,LINC00320
ENSG00000215351.3,496,496,496,496,PPIAP1
ENSG00000309159.1,472,472,472,472,ENSG00000309159
ENSG00000154654.15,6370,6370,8041,8043,NCAM2
ENSG00000226771.1,635,635,635,635,ENSG00000226771
ENSG00000234730.1,609,609,609,609,ENSG00000234730
ENSG00000237527.1,480,480,480,480,ENSG00000237527
ENSG00000303723.1,592,592,592,592,ENSG00000303723
ENSG00000238265.1,612,612,612,612,LINC00317
ENSG00000233997.6,760,760,760,760,LINC01425
ENSG00000305043.1,433,433,433,433,ENSG00000305043
ENSG00000301453.1,715,715,715,715,ENSG00000301453
ENSG00000227075.1,530,530,530,530,ENSG00000227075
ENSG00000233215.7,1287,1358,1448,2719,LINC01687
ENSG00000184856.7,727,727,727,727,LINC00308
ENSG00000234340.1,1386,1386,1386,1386,ENSG00000234340
ENSG00000231136.1,350,350,350,350,ENSG00000231136
ENSG00000226043.3,1372,1372,1482,2354,ENSG00000226043
ENSG00000202339.1,141,141,141,141,RNU4-45P
ENSG00000295777.1,567,571,574,1336,ENSG00000295777
ENSG00000223488.2,2060,2060,2060,2060,MAPK6P2
ENSG00000234034.1,977,977,977,977,ENSG00000234034
ENSG00000307202.1,1179,1179,1179,1179,ENSG00000307202
ENSG00000304016.1,397,397,397,397,ENSG00000304016
ENSG00000225906.1,629,629,629,629,ENSG00000225906
ENSG00000299538.1,873,873,873,873,ENSG00000299538
ENSG00000295347.1,651,651,651,651,ENSG00000295347
ENSG00000230972.1,762,762,762,762,ENSG00000230972
ENSG00000275469.1,109,109,109,109,MIR6130
ENSG00000219368.3,1804,1804,1804,1804,ZNF299P
ENSG00000231058.1,1368,1368,1368,1368,MSANTD2P1
ENSG00000286222.1,1384,1384,1384,1384,ENSG00000286222
ENSG00000223078.1,174,174,174,174,RNU2-55P
ENSG00000228592.3,2021,1752,3229,6756,ENSG00000228592
ENSG00000223822.2,739,739,739,739,EEF1A1P1
ENSG00000237569.1,1352,1352,1352,1352,TUBAP1
ENSG00000227716.2,1178,990,1576,2679,ENSG00000227716
ENSG00000199698.1,102,102,102,102,Y_RNA
ENSG00000288094.2,1314,1314,1314,1314,ENSG00000288094
ENSG00000304707.1,838,838,838,838,ENSG00000304707
ENSG00000287612.2,571,428,911,1625,ENSG00000287612
ENSG00000231986.1,680,680,680,680,ENSG00000231986
ENSG00000297962.1,318,318,318,318,ENSG00000297962
ENSG00000235564.2,1373,1373,1373,1373,ENSG00000235564
ENSG00000287801.1,1442,1442,1442,1442,ENSG00000287801
ENSG00000226996.5,847,847,847,847,ENSG00000226996
ENSG00000295448.1,642,642,642,642,ENSG00000295448
ENSG00000224018.2,1089,1089,1089,1089,ENSG00000224018
ENSG00000237484.8,1660,1462,2908,7169,LINC01684
ENSG00000294567.1,1150,1150,1150,1150,ENSG00000294567
ENSG00000294544.1,499,499,499,499,ENSG00000294544
ENSG00000224832.2,1573,1573,2007,2071,LINC01689
ENSG00000302687.1,433,433,433,433,ENSG00000302687
ENSG00000226983.4,2033,2033,2719,3782,LINC01692
ENSG00000227090.1,540,540,540,540,ENSG00000227090
ENSG00000230379.5,375,375,441,556,ENSG00000230379
ENSG00000237444.1,525,525,525,525,ENSG00000237444
ENSG00000244278.1,479,479,479,479,ENSG00000244278
ENSG00000232512.6,684,684,684,684,ENSG00000232512
ENSG00000274662.1,284,284,284,284,RN7SKP236
ENSG00000223870.1,291,291,291,291,ENSG00000223870
ENSG00000222042.3,1444,1195,2062,3461,ENSG00000222042
ENSG00000296786.1,385,385,385,385,ENSG00000296786
ENSG00000238627.1,109,109,109,109,RNA5SP489
ENSG00000213885.5,611,611,611,611,RPL13AP7
ENSG00000293050.1,1441,1441,1441,1441,ENSG00000293050
ENSG00000304265.1,935,935,935,935,ENSG00000304265
ENSG00000279534.1,217,217,217,217,ENSG00000279534
ENSG00000185433.12,1322,1320,1476,3222,LINC00158
ENSG00000309814.1,512,512,512,512,ENSG00000309814
ENSG00000229962.3,961,795,1306,2399,ENSG00000229962
ENSG00000234883.8,1093,1036,1794,2941,MIR155HG
ENSG00000301524.1,1017,1017,1017,1017,ENSG00000301524
ENSG00000283904.1,65,65,65,65,MIR155
ENSG00000260583.1,557,557,557,557,ENSG00000260583
ENSG00000154719.14,1136,1136,1199,1199,MRPL39
ENSG00000296604.1,387,387,387,387,ENSG00000296604
ENSG00000154721.15,3439,4209,4351,4694,JAM2
ENSG00000237731.1,728,728,728,728,RNGTTP1
ENSG00000287109.1,3590,3590,3590,3590,ENSG00000287109
ENSG00000227054.1,375,375,375,375,FDX1P2
ENSG00000154723.13,692,589,1179,1481,ATP5PF
ENSG00000154727.11,5173,5173,5226,5628,GABPA
ENSG00000235514.1,396,396,396,396,LLPHP2
ENSG00000304476.1,1228,1228,1228,1228,ENSG00000304476
ENSG00000142192.22,3083,3230,3583,4052,APP
ENSG00000233783.9,912,767,1573,2643,ENSG00000233783
ENSG00000251972.1,102,102,102,102,RNU6-123P
ENSG00000224541.1,392,392,392,392,ENSG00000224541
ENSG00000273492.7,1743,2073,2419,4844,APP-DT
ENSG00000206802.1,107,107,107,107,RNU6-926P
ENSG00000289899.2,402,402,413,708,ENSG00000289899
ENSG00000197934.9,1153,712,3412,6271,CYYR1-AS1
ENSG00000286902.1,693,693,693,693,ENSG00000286902
ENSG00000229025.1,516,516,516,516,ENSG00000229025
ENSG00000294485.1,622,622,747,913,ENSG00000294485
ENSG00000294504.1,532,532,532,532,ENSG00000294504
ENSG00000273115.1,312,312,312,312,ENSG00000273115
ENSG00000166265.13,2302,3072,3099,3271,CYYR1
ENSG00000304035.1,480,480,480,480,ENSG00000304035
ENSG00000304522.1,546,546,546,546,ENSG00000304522
ENSG00000293952.1,416,416,416,416,ENSG00000293952
ENSG00000304255.1,570,570,570,570,ENSG00000304255
ENSG00000154734.16,4362,4362,5183,5258,ADAMTS1
ENSG00000309000.1,639,639,639,639,ENSG00000309000
ENSG00000223563.1,361,361,361,361,ENSG00000223563
ENSG00000154736.6,9621,9621,9621,9621,ADAMTS5
ENSG00000266133.1,83,83,83,83,MIR4759
ENSG00000296857.1,1046,1046,1046,1046,ENSG00000296857
ENSG00000296878.1,601,601,601,601,ENSG00000296878
ENSG00000215326.3,606,606,606,606,GPX1P2
ENSG00000231236.3,1754,1754,2603,3014,ENSG00000231236
ENSG00000236332.3,954,954,954,954,ENSG00000236332
ENSG00000233300.1,934,934,934,934,EIF4A1P1
ENSG00000217026.3,644,644,644,644,RPL10P1
ENSG00000299571.1,253,253,253,253,ENSG00000299571
ENSG00000219592.2,144,144,144,144,NCSTNP1
ENSG00000300745.1,1208,1208,1208,1208,ENSG00000300745
ENSG00000300782.1,351,351,351,351,ENSG00000300782
ENSG00000300761.1,402,402,402,402,ENSG00000300761
ENSG00000301912.1,418,418,418,418,ENSG00000301912
ENSG00000234052.3,1155,1155,1295,1962,LINC01673
ENSG00000225298.6,458,466,576,768,LINC00113
ENSG00000303397.1,1097,1097,1097,1097,ENSG00000303397
ENSG00000178457.4,1053,1053,1084,1301,LINC00314
ENSG00000232079.8,1168,1131,1764,3095,LINC01697
ENSG00000236532.7,2788,2788,4486,5220,LINC01695
ENSG00000304889.1,429,429,429,429,ENSG00000304889
ENSG00000232855.8,2065,1696,6103,14494,ENSG00000232855
ENSG00000307297.1,741,741,741,741,ENSG00000307297
ENSG00000307389.1,398,398,398,398,ENSG00000307389
ENSG00000307359.1,666,666,666,666,ENSG00000307359
ENSG00000226935.7,870,870,871,1304,LINC00161
ENSG00000283300.1,84,84,84,84,U6
ENSG00000156239.12,4821,4821,4861,4865,N6AMT1
ENSG00000307311.1,554,554,581,906,ENSG00000307311
ENSG00000215005.2,1686,1686,1686,1686,HSPD1P7
ENSG00000215317.2,1041,1041,1041,1041,THUMPD1P1
ENSG00000296381.1,782,782,1038,1150,ENSG00000296381
ENSG00000198862.14,6474,7713,7756,8163,LTN1
ENSG00000306081.1,716,609,1202,1219,ENSG00000306081
ENSG00000308554.1,1353,1358,1673,2730,ENSG00000308554
ENSG00000176054.6,421,421,421,421,RPL23P2
ENSG00000308572.1,555,555,555,555,ENSG00000308572
ENSG00000156253.7,3065,3065,3065,3065,RWDD2B
ENSG00000273254.1,636,636,636,636,ENSG00000273254
ENSG00000156256.15,2962,2960,3004,3026,USP16
ENSG00000156261.13,1881,1862,1927,2136,CCT8
ENSG00000231125.2,794,794,794,794,ENSG00000231125
ENSG00000286018.1,731,731,731,731,ENSG00000286018
ENSG00000156265.17,1619,1855,2093,2898,MAP3K7CL
ENSG00000232687.1,488,488,488,488,RPL12P9
ENSG00000201984.1,102,102,102,102,Y_RNA
ENSG00000304313.1,1530,1530,1530,1530,ENSG00000304313
ENSG00000212479.2,215,215,215,215,U3
ENSG00000224649.2,628,617,844,1968,ENSG00000224649
ENSG00000215533.9,693,783,989,1087,LINC00189
ENSG00000156273.16,5693,5693,5769,5801,BACH1
ENSG00000236056.1,937,937,937,937,GAPDHP14
ENSG00000248476.1,821,821,821,821,BACH1-IT1
ENSG00000273017.1,452,452,452,452,ENSG00000273017
ENSG00000232118.2,700,700,700,700,BACH1-AS1
ENSG00000228817.4,748,748,806,1165,BACH1-IT2
ENSG00000296886.1,1087,1087,1087,1087,ENSG00000296886
ENSG00000296905.1,450,450,450,450,ENSG00000296905
ENSG00000234293.1,406,406,406,406,BACH1-IT3
ENSG00000171189.18,3663,3427,5861,6500,GRIK1
ENSG00000296862.1,533,533,533,533,ENSG00000296862
ENSG00000273464.1,426,426,426,426,ENSG00000273464
ENSG00000174680.10,2091,2091,3416,3890,GRIK1-AS1
ENSG00000259981.1,444,444,444,444,ENSG00000259981
ENSG00000156282.5,1241,1241,1241,1241,CLDN17
ENSG00000227342.1,424,424,424,424,LINC00307
ENSG00000156284.6,2092,2092,2092,2092,CLDN8
ENSG00000225267.1,502,502,502,502,RPL8P2
ENSG00000188694.6,1642,1642,1642,1642,KRTAP24-1
ENSG00000232263.1,370,370,370,370,KRTAP25-1
ENSG00000197683.5,1192,1192,1192,1192,KRTAP26-1
ENSG00000206107.2,682,682,682,682,KRTAP27-1
ENSG00000186980.7,208,208,208,208,KRTAP23-1
ENSG00000250973.1,371,371,371,371,KRTAP13-6P
ENSG00000182816.9,882,882,882,882,KRTAP13-2
ENSG00000265007.1,85,85,85,85,MIR4327
ENSG00000198390.5,792,792,792,792,KRTAP13-1
ENSG00000240432.4,547,547,547,547,KRTAP13-3
ENSG00000186971.4,807,807,807,807,KRTAP13-4
ENSG00000233640.2,499,499,499,499,KRTAP13-5P
ENSG00000186970.5,595,595,595,595,KRTAP15-1
ENSG00000295465.1,387,387,387,387,ENSG00000295465
ENSG00000303806.1,716,716,716,716,ENSG00000303806
ENSG00000184351.8,662,662,662,662,KRTAP19-1
ENSG00000186965.5,394,394,394,394,KRTAP19-2
ENSG00000244025.5,552,552,552,552,KRTAP19-3
ENSG00000186967.7,342,342,342,342,KRTAP19-4
ENSG00000186977.3,485,485,485,485,KRTAP19-5
ENSG00000237841.1,191,191,191,191,KRTAP19-9P
ENSG00000235312.1,187,187,187,187,KRTAP19-10P
ENSG00000218125.1,156,156,156,156,ENSG00000218125
ENSG00000308278.1,402,402,415,629,ENSG00000308278
ENSG00000236612.1,104,104,104,104,KRTAP19-11P
ENSG00000186925.6,330,330,330,330,KRTAP19-6
ENSG00000244362.3,440,440,440,440,KRTAP19-7
ENSG00000206106.2,293,293,293,293,KRTAP22-2
ENSG00000212938.3,636,636,636,636,KRTAP6-3
ENSG00000186930.4,313,313,313,313,KRTAP6-2
ENSG00000186924.3,296,296,296,296,KRTAP22-1
ENSG00000184724.5,500,500,500,500,KRTAP6-1
ENSG00000244624.3,275,275,275,275,KRTAP20-1
ENSG00000206105.2,224,224,224,224,KRTAP20-4
ENSG00000184032.3,414,414,414,414,KRTAP20-2
ENSG00000206104.2,273,273,273,273,KRTAP20-3
ENSG00000295670.1,811,811,811,811,ENSG00000295670
ENSG00000231068.1,253,253,253,253,KRTAP21-3
ENSG00000236400.1,816,816,816,816,KRTAP21-4P
ENSG00000187026.3,466,466,466,466,KRTAP21-2
ENSG00000187005.5,414,414,414,414,KRTAP21-1
ENSG00000238257.1,201,201,201,201,ENSG00000238257
ENSG00000233036.1,186,186,186,186,KRTAP8-2P
ENSG00000227840.1,188,188,188,188,KRTAP8-3P
ENSG00000183640.6,578,578,578,578,KRTAP8-1
ENSG00000274749.1,721,721,721,721,KRTAP7-1
ENSG00000182591.6,937,937,937,937,KRTAP11-1
ENSG00000294875.1,1215,1215,1302,1635,ENSG00000294875
ENSG00000206102.2,318,318,318,318,KRTAP19-8
ENSG00000228941.1,2259,2259,2259,2259,UBE3AP2
ENSG00000156299.15,6109,7200,7317,7918,TIAM1
ENSG00000306019.1,1066,1066,1066,1066,ENSG00000306019
ENSG00000308272.1,1660,1660,1660,1660,ENSG00000308272
ENSG00000286643.1,2138,2138,2138,2138,ENSG00000286643
ENSG00000237325.3,758,758,758,758,MTRES1P2
ENSG00000304272.1,885,885,885,885,ENSG00000304272
ENSG00000237594.2,822,822,822,822,TIAM1-AS1
ENSG00000297999.1,492,492,492,492,ENSG00000297999
ENSG00000298042.1,435,435,435,435,ENSG00000298042
ENSG00000234509.2,1802,1802,2233,3245,SOD1-DT
ENSG00000230870.2,1474,1474,1474,1474,FBXW11P1
ENSG00000298022.1,564,564,564,564,ENSG00000298022
ENSG00000142168.15,880,880,895,922,SOD1
ENSG00000238390.1,177,177,177,177,ENSG00000238390
ENSG00000273271.1,520,520,520,520,ENSG00000273271
ENSG00000156304.15,4080,4127,4269,4269,SCAF4
ENSG00000229046.1,310,310,310,310,HMGN1P2
ENSG00000300283.1,451,451,451,451,ENSG00000300283
ENSG00000273091.1,676,676,676,676,ENSG00000273091
ENSG00000234107.1,518,518,518,518,TPT1P1
ENSG00000295250.1,888,888,888,888,ENSG00000295250
ENSG00000142149.9,7680,7680,7680,7680,HUNK
ENSG00000237138.1,616,616,616,616,HUNK-AS1
ENSG00000230323.7,844,741,1225,1803,LINC00159
ENSG00000308154.1,564,564,564,564,ENSG00000308154
ENSG00000261610.1,1782,1782,1782,1782,ENSG00000261610
ENSG00000159055.4,1546,1546,1546,1546,MIS18A
ENSG00000227256.2,1077,769,1800,2173,MIS18A-AS1
ENSG00000232623.2,663,663,745,1137,MRAP-AS1
ENSG00000170262.13,790,930,1000,1341,MRAP
ENSG00000142207.7,10818,10818,10818,10818,URB1
ENSG00000200792.1,136,136,136,136,SNORA80A
ENSG00000256073.5,1333,1333,1333,1333,URB1-AS1
ENSG00000265590.10,3888,3883,4781,6419,CFAP298-TCP10L
ENSG00000166979.13,1632,1668,1671,1702,EVA1C
ENSG00000229007.1,500,500,500,500,EXOSC3P1
ENSG00000242220.9,1703,1133,3805,4781,TCP10L
ENSG00000252045.1,136,136,136,136,ENSG00000252045
ENSG00000297779.1,682,682,682,682,ENSG00000297779
ENSG00000252950.1,136,136,136,136,RNA5SP490
ENSG00000159079.19,2367,2503,3516,4816,CFAP298
ENSG00000228433.2,1000,1000,1000,1000,OR7E23P
ENSG00000238220.1,390,390,390,390,ENSG00000238220
ENSG00000159082.18,7038,7063,7099,7211,SYNJ1
ENSG00000238197.9,4198,3696,5211,6790,PAXBP1-AS1
ENSG00000159086.15,3228,3228,3892,4122,PAXBP1
ENSG00000205930.12,1813,1651,5020,11769,EPCIP-AS1
ENSG00000279690.1,832,832,832,832,ENSG00000279690
ENSG00000205929.11,2081,1155,4081,4121,EPCIP
ENSG00000224427.1,316,316,316,316,ENSG00000224427
ENSG00000207098.1,135,135,135,135,SNORA70
ENSG00000232360.2,483,483,483,483,ENSG00000232360
ENSG00000227757.4,689,656,979,3386,ENSG00000227757
ENSG00000301293.1,1262,1262,1262,1262,ENSG00000301293
ENSG00000301276.1,533,533,697,1066,ENSG00000301276
ENSG00000228961.2,657,657,657,657,LINC01690
ENSG00000301393.1,1441,1441,1441,1441,ENSG00000301393
ENSG00000205927.5,2869,2869,3262,3262,OLIG2
ENSG00000301417.1,296,296,296,296,ENSG00000301417
ENSG00000301372.1,906,906,906,906,ENSG00000301372
ENSG00000232539.2,1223,1223,1694,1764,LINC00945
ENSG00000184221.13,2273,2273,2273,2273,OLIG1
ENSG00000294108.1,383,383,383,383,ENSG00000294108
ENSG00000226527.3,2264,2264,2264,2264,ENSG00000226527
ENSG00000226433.3,884,884,884,884,ENSG00000226433
ENSG00000229086.6,1383,1383,1383,1383,LINC01548
ENSG00000300126.1,1001,1001,1252,1707,ENSG00000300126
ENSG00000159110.22,2822,3239,4284,4431,IFNAR2
ENSG00000249624.10,2112,2112,2112,2112,IFNAR2-IL10RB
ENSG00000223799.4,2269,2269,2269,2269,IL10RB-DT
ENSG00000243646.11,2713,2092,4107,5177,IL10RB
ENSG00000294417.1,736,736,736,736,ENSG00000294417
ENSG00000289238.3,779,779,779,779,ENSG00000289238
ENSG00000142166.15,4562,5669,6171,7036,IFNAR1
ENSG00000226501.3,502,502,502,502,USF1P1
ENSG00000310284.1,358,358,358,358,ENSG00000310284
ENSG00000289939.2,476,476,476,476,ENSG00000289939
ENSG00000159128.16,1708,1699,1742,1761,IFNGR2
ENSG00000142188.17,2332,2332,2332,2332,TMEM50B
ENSG00000310160.1,446,446,446,446,ENSG00000310160
ENSG00000215088.3,616,616,616,616,RPS5P3
ENSG00000231355.2,666,666,666,666,ENSG00000231355
ENSG00000177692.13,1530,1485,1625,2021,DNAJC28
ENSG00000298843.1,382,382,382,382,ENSG00000298843
ENSG00000159131.17,3106,3393,3490,4355,GART
ENSG00000233956.1,499,499,499,499,BTF3P6
ENSG00000159140.23,5709,7477,8393,10695,SON
ENSG00000284448.1,67,67,67,67,MIR6501
ENSG00000159147.18,2119,2180,2500,2869,DONSON
ENSG00000249209.2,1078,1078,1078,1078,ENSG00000249209
ENSG00000205758.12,1293,1482,2224,3775,CRYZL1
ENSG00000205726.15,5889,5299,16972,19030,ITSN1
ENSG00000241837.7,756,756,756,756,ATP5PO
ENSG00000237945.10,1625,1000,9171,13607,LINC00649
ENSG00000244294.3,344,344,344,344,RN7SL740P
ENSG00000273102.3,857,857,1118,1465,ENSG00000273102
ENSG00000305888.1,746,746,746,746,ENSG00000305888
ENSG00000305908.1,781,781,781,781,ENSG00000305908
ENSG00000243927.7,931,931,931,931,MRPS6
ENSG00000293606.1,3354,3354,3354,3354,ENSG00000293606
ENSG00000198743.7,11566,11566,11566,11566,SLC5A3
ENSG00000224598.1,640,640,640,640,RPS5P2
ENSG00000227456.10,988,834,2037,4496,LINC00310
ENSG00000304893.1,439,439,439,439,ENSG00000304893
ENSG00000159197.5,2152,2152,3243,3621,KCNE2
ENSG00000304932.1,497,512,555,1335,ENSG00000304932
ENSG00000225555.3,2643,2643,2643,2643,ENSG00000225555
ENSG00000205670.12,1201,1053,1857,3326,SMIM11
ENSG00000222018.2,961,961,961,961,C21orf140
ENSG00000273104.1,388,388,388,388,ENSG00000273104
ENSG00000243627.6,1035,1035,1035,1035,SMIM34
ENSG00000272958.1,510,510,510,510,ENSG00000272958
ENSG00000180509.13,2627,3169,3505,4003,KCNE1
ENSG00000221398.1,128,128,128,128,ENSG00000221398
ENSG00000288711.1,847,847,847,847,ENSG00000288711
ENSG00000159200.18,2313,2455,2816,5093,RCAN1
ENSG00000302803.1,388,388,388,388,ENSG00000302803
ENSG00000303927.1,696,696,696,696,ENSG00000303927
ENSG00000159212.13,4028,4028,4197,4255,CLIC6
ENSG00000230978.3,788,788,979,1255,LINC00160
ENSG00000234380.4,2110,2547,2664,5349,LINC01426
ENSG00000159216.20,4755,5971,7274,8234,RUNX1
ENSG00000297102.1,318,318,318,318,ENSG00000297102
ENSG00000286153.2,1576,1576,2061,3093,RUNX1-AS1
