STRAND,circRNA_ID,GENE_ID,GENE_TYPE,GENE_NAME,N54,N58,N60,N70,N82,N83,N84,N85,N86,N87,NV1428,NV911,NV912,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1422,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V2241,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
+,hsa_circ_0001238,ENSG00000100147,protein_coding,CCDC134,10.601344847263823,10.699699795049177,11.019224867271255,10.940482695947976,11.043002048617723,10.685494742630071,11.667169198107255,11.110506275861749,11.161620030058806,11.013527571740255,10.564657072617075,11.658656349878006,11.529257860203113,9.645466326041708,10.102564235534105,10.540986739361909,10.235482246049832,10.226564998917935,9.695899933106078,8.67338558210068,10.987234713870052,11.16324265081681,10.06070688594516,10.17144085459538,11.537019918085534,11.12432345315815,10.464034143018702,10.96448810075292,10.74505734224968,11.10227574923027,11.187353515277607,11.233532634478271,10.649048161862796,11.147173505879442,11.61243012468085,10.264778629396083,10.83524808572667,10.794353214475134,10.534035708044158,11.575254592788848,10.187412135191957,11.614616101887911,9.651923312036079,12.570667616778502,0.0,10.727992124493353,10.746221654236928,10.2552255902665,11.369394558225984,10.898901341992596,11.351411654752637,10.903264946742857,11.079765784896242,10.84542055251155,10.04906582958557,9.406951593812126,10.839268855643748,9.110336356652764,10.364534426958897,9.764138769944607,10.766623577725584,10.504594460022282,12.848854789331465,11.919398692834882,10.655980635183651,10.637241453696214,9.896908991834243,10.403735903444764,10.155148508866843,11.167457024503461,11.582460138201903,10.619602876427296,10.82040109722717,10.887935991917923
-,hsa_circ_0001098,ENSG00000138376,protein_coding,BARD1,10.81272231290117,11.0365540524631,11.019224867271255,9.501168030105578,11.332384341604163,11.057264408035035,11.216670438920614,10.999527162332388,10.763271025696078,10.67667622186668,11.564180710114398,11.051207498900322,11.29487874192425,10.866829032987532,8.689712078455239,9.0573018459592,10.58314908973919,10.641301435433105,11.357674288539638,8.798621962085209,11.17157399828921,9.72574528836248,11.737849797909082,8.486162239763967,9.801186702946426,11.239750956014822,11.01625014561416,10.642740493551079,10.896976373131873,10.465210355148223,10.00371610306648,10.590013433965591,10.257011475908335,10.3511755458856,11.82809481840193,11.348223248118149,10.513517392204188,8.213446824398897,8.951017900420633,10.222352914445082,0.0,11.218832704438004,10.881191614248285,11.204259687813986,11.013228183302747,10.810407028166722,10.944053345392291,9.67085318899075,9.371029569991098,0.0,0.0,11.318114110128947,10.467141744235118,8.847770970328824,10.534103526660799,7.995451754698366,11.08707202765919,11.541167285416373,10.489974113992828,10.637853548549355,10.995983635060437,9.505587180741683,11.363779930310837,10.639822759255681,9.416191300341236,9.731143240034895,11.4808623124117,10.802028194956407,10.716619199321487,8.113155791497105,11.204089640816392,9.727303841339834,9.821198704648413,10.64706631140882
+,,ENSG00000269955,protein_coding,C7orf55-LUC7L2,9.162363348442645,10.358894178407528,8.28619289658619,8.695305471446309,8.461454271967007,10.685494742630071,8.313714811590348,8.94286321019116,7.894049370884476,9.015619653768473,9.647965711305186,9.82972129397712,8.211716124831712,0.0,8.689712078455239,9.319884841252762,9.099414054909744,9.642204435311594,10.569578164493588,9.020551472911906,7.534892663639163,8.72744814131563,9.324641562691221,8.486162239763967,9.217032500563423,0.0,10.726898309186225,8.966652464138418,8.992164887716356,8.298852847969293,9.86635309822691,8.913999199084364,8.843937606270782,9.8041974233065,8.98255592880966,9.86922021595851,9.1001238547532,8.726561110755444,8.36751220118155,10.511639942910083,9.60306812751051,9.557178575399238,8.760374823127314,10.27881046343266,9.512006963100305,8.964497383311308,8.247635639450548,9.408172727003318,0.0,0.0,9.636466132184209,0.0,10.080432180903507,8.526625497868595,9.313007797679322,9.576640442521425,9.162928327112525,10.10903061713554,10.364534426958897,9.501436148496493,9.816305891451583,9.827118269308645,11.04198868873975,8.420741966523686,9.541546202246552,10.052731795948274,8.314969802853039,10.032080318956918,8.350953204809642,7.530796142709305,9.883078527727328,9.242557661029855,8.364555244499575,9.510642000270005
+,hsa_circ_0000591,ENSG00000174197,protein_coding,MGA,12.053267596411962,11.660803583281234,11.982360305206935,11.574936914847369,12.364519832952096,11.919456189756115,12.24020907603705,11.94029577849627,12.058234940634609,11.598257431522176,11.762059004233674,12.016110395874502,12.2945916040622,12.582498532796349,12.493819010794951,11.687297012758167,12.060593417010486,12.132572298879344,12.890746600198113,12.105561133718162,11.986879319277048,12.162928078135913,12.545023677637156,12.502281536689587,12.214909750782166,11.397230515987626,12.46326790627395,11.812164084548133,11.896598030972825,12.464444743018321,12.401126286727703,12.143984810310634,12.698992494726035,12.252186005768626,12.6803605887266,12.52688438878682,12.067455137012121,11.332520075792536,11.755872020965768,12.695293492952784,11.601676145114412,11.725613334396002,12.325009799233333,12.043525235937144,12.095321901553572,11.684510929871713,11.86775809472245,12.332326958561543,11.761582138765391,0.0,11.635106018701537,11.405543713081153,11.46663206420042,12.107997487643527,12.915786587036564,11.263392829147753,12.511153681428972,11.486738120586866,12.152252578946744,12.132033964668796,11.078406550008294,11.789410907829968,11.849050337793274,12.041359017551772,12.258721675488918,12.015195536552355,12.355101972719615,12.543393460381457,11.911686921762367,12.278151445477521,12.16726581620998,11.311131216537598,11.061286448748614,12.141250447456741
+,hsa_circ_0004039,ENSG00000116984,protein_coding,MTR,9.813524175745203,9.622660793467945,10.019919815929164,10.015143825059878,10.458381384238196,10.685494742630071,9.119125211622059,9.526848180369967,9.474962879560737,9.888821205377994,9.93714533886319,9.82972129397712,9.793430751553823,10.06005341570552,9.103875838047209,9.319884841252762,10.235482246049832,10.341949588332705,8.69763835882596,10.299024402054462,0.0,9.432398776212038,11.06003131389624,9.401805506532744,10.71796337746465,10.539684055347148,10.804856017936318,10.450224321561073,9.31352624963661,11.75411379674109,10.00371610306648,9.912503002759765,9.427853170458333,9.8041974233065,0.0,9.943143667135477,9.973397549881831,10.20979683836899,10.171743602502401,9.37532180143402,10.187412135191957,9.557178575399238,10.120910366805855,9.764734904595446,9.926550391228428,10.448066465945269,8.982701316111603,9.89299274011931,9.955265627568151,0.0,8.830470042557913,8.905523061814927,10.286705382864332,10.331183388191537,9.313007797679322,9.576640442521425,10.539890284289404,9.78742906793656,0.0,10.17876143141251,10.432420556082661,9.827118269308645,11.04198868873975,10.00289508943937,9.863087065163887,10.190111831165153,8.314969802853039,10.114465927163076,10.222205193025685,10.611358818403737,9.468550211050443,9.919736151266603,10.06196143344746,8.19167758411379
+,hsa_circ_0000643,ENSG00000086666,protein_coding,ZFAND6,12.306969437160742,11.943124098096106,11.866912800270256,11.758326588904545,10.960580108670124,11.597621202802374,11.631556378719713,10.67777522465332,11.588879761497354,11.382603790029952,11.334781006680046,12.243470095999536,11.529257860203113,12.38089995344904,11.494069115931511,11.433624546768899,12.060593417010486,11.54777043759686,11.967538185022196,12.221945248170071,10.849802258534142,11.798446092511256,10.908103299636336,11.243540772679063,11.27408260814561,11.12432345315815,11.841917089170005,12.101597754795197,11.119260706832602,11.61665203942806,11.58774146112082,11.874863563737996,11.426281339761763,11.909873020206527,11.565139768840323,11.427628070259042,11.371055898414275,11.793946975502172,12.170805226048278,11.958472908571508,12.186483898187824,11.218832704438004,12.109886927926699,11.862998556627053,11.625963420632514,11.684510929871713,11.150406580190944,11.942467257420997,11.27632150756753,12.22037601986873,11.635106018701537,11.565952403251794,12.211853525752165,11.567577651633233,11.680411259541097,12.31199917214163,12.792880801863856,12.245524350302126,11.811300176931606,12.535311262458467,11.663146640845182,12.027508621310746,11.363779930310837,11.689981062282303,11.909217956868863,11.484835713800546,11.31100040541419,12.153009097958288,11.911686921762367,12.672941514969631,11.052154491940144,12.088502198259164,11.97523963623135,12.356934780901028
-,hsa_circ_0035796,ENSG00000103657,protein_coding,HERC1,10.05428559568583,10.259436973622602,9.505942047053676,9.941216619136028,10.043685640324474,9.599017101212779,10.011012074761455,10.67777522465332,8.891013692694807,10.33587432580538,10.177927017502961,8.982992134851168,10.208061751989788,10.519116412764495,8.689712078455239,9.541954739991446,8.77814334386287,10.448785392082485,9.433213380038787,9.67161766706388,8.117259699363636,8.871513852629777,0.0,9.957516199244786,9.439078563777764,9.12626098608798,10.364571423175676,9.965209916055578,8.315791846952076,8.88228750265764,8.867897903600458,8.913999199084364,9.258189974383853,8.428265378209234,9.467167656903257,9.708937010481597,9.32214067850893,10.531481272206692,11.822967254803938,9.6379941104508,0.0,9.779297394114026,9.905390631244375,9.95717266423253,9.249367692398083,10.727992124493353,9.82943021954668,10.544517565988098,9.371029569991098,0.0,10.413318250555378,8.905523061814927,9.839666330922977,9.69437549898563,8.72917894750997,10.213395427964581,9.840056102589648,10.10903061713554,8.49298051110222,11.178138950952851,10.716027080381139,10.41155125826809,0.0,10.739298150959078,10.125863258596468,9.538740641015483,9.312702913222886,10.032080318956918,9.850591598315226,10.523953615110813,10.052833761692236,10.378761489263997,10.268232345871253,11.27477996484712
+,hsa_circ_0000117,ENSG00000198162,protein_coding,MAN1A2,11.84473377740937,11.736729586224607,11.741417032150416,11.59917657936927,12.545059892438353,12.325357192411467,12.009963066852032,11.94029577849627,12.058234940634609,12.156103623531253,11.60598727314034,11.359199042988491,12.336403574978116,11.307198304398339,12.00849223088237,11.640005880215734,11.167798077753915,11.770094015649784,11.753471016206275,11.093719298971116,11.919782048955927,11.992166929462732,11.737849797909082,11.59807596431962,11.537019918085534,11.931401372258719,11.257151079473823,12.396992846380433,12.055757091811602,11.75411379674109,11.75275003368483,11.874863563737996,11.648598869284374,11.594462840136357,11.61243012468085,10.868448727666152,11.213577468359345,11.909392939031772,10.364232326748471,12.221446895432885,11.601676145114412,11.614616101887911,11.961278268183717,11.656607263729667,12.282908696769375,12.283823965514026,12.330624097588624,11.608143837019528,12.276030652050428,11.483611961967231,12.07555924069197,10.777802544342883,11.963983033070301,11.771048502170999,10.31187325561943,11.797547589462086,11.1610394495788,11.430174700678897,11.71179317726617,11.347994771317595,11.815105248198602,11.633338285234455,12.626494961246028,11.961208226816083,11.861924745244275,12.087328320740196,11.802689450447565,12.153009097958288,11.870475112759207,11.33088855074138,11.405643736887246,11.72602676230743,11.68253850622255,11.094285353681368
-,hsa_circ_0005782,ENSG00000127483,protein_coding,HP1BP3,10.161103878232854,9.452964531219331,9.02130870977667,8.281427632916417,10.680627314203102,10.405574532425485,10.558058275486504,9.941396665884943,10.211117309887202,10.23641838308702,9.063902050128975,9.467604109426384,10.01559090186227,10.06005341570552,9.910106602400521,9.541954739991446,8.77814334386287,8.230172860157705,10.110502498448774,8.67338558210068,10.335564075366571,9.763176304444986,8.740803611171732,8.774937157735241,10.090399281156163,10.240347417736645,9.879582240798674,9.451255154747416,8.315791846952076,8.298852847969293,9.130417558081508,9.760666229997643,9.8423669164292,9.56348269007663,10.466148135027357,9.708937010481597,7.520409478532281,9.21101452670972,9.686816993320386,9.05393668142661,0.0,10.141502589269988,8.53853677757187,7.961520104568098,10.248181962188193,9.811210178541504,10.051596094433325,9.408172727003318,11.369394558225984,10.898901341992596,7.833635683227869,0.0,9.70232024755281,9.69437549898563,9.050426958968748,9.991205520336067,9.425543196051903,9.957172664232532,9.905513114724583,9.764138769944607,8.71859785031036,9.313225611869749,0.0,9.15602259058006,9.278898924474229,9.900879618579484,7.901441586889104,9.267509779745492,10.084822441197211,9.332567763367878,10.342093408707399,10.241366318205635,9.362365002327216,8.774994348335584
+,hsa_circ_0001778,ENSG00000126870,protein_coding,WDR60,10.440989423795319,9.774480869442508,10.019919815929164,10.336793058931795,9.873931486210521,10.183359369377616,10.217276517671932,9.941396665884943,9.764100842457562,9.015619653768473,10.725021471037996,0.0,9.530721462348149,10.759973255652117,10.272343429730288,9.904094677056882,9.362010038376438,8.965215384520212,10.280282492769503,10.019161849523876,9.33668014613625,9.336327456777706,10.06070688594516,9.635950805477076,9.801186702946426,10.240347417736645,10.016946528332726,9.813367176978998,9.450823633461386,9.296560471732828,8.867897903600458,10.175287891611957,11.063861032342597,10.857808242376702,10.466148135027357,9.86922021595851,10.83524808572667,8.86375498399036,9.949559626405646,9.05393668142661,0.0,0.0,9.536595529629844,7.961520104568098,8.928032097365346,10.100424792784441,10.118648498721859,10.407110634853034,9.955265627568151,0.0,9.828884613573267,0.0,9.70232024755281,9.332302851700417,10.427263163606634,10.653648202974964,8.841629308902313,11.430174700678897,11.152569487745618,9.764138769944607,10.079073574011112,9.505587180741683,11.04198868873975,7.8378829148020905,10.41513509713453,10.052731795948274,10.559316387006309,9.851691781509855,9.464049198618282,9.983830540335804,9.69065169290575,8.921224868839252,8.94805795329462,10.772522218185768
+,hsa_circ_0031584,ENSG00000100852,protein_coding,ARHGAP5,9.676180971096034,8.776127191456668,9.868071110068788,9.394405960167818,9.681506039394202,10.50503929656239,10.011012074761455,10.056761010431641,10.004853664559809,10.33587432580538,9.285909323087264,10.746512879283898,10.377851228361259,11.518624770769199,8.106495471218993,10.193327500532707,8.77814334386287,9.642204435311594,10.280282492769503,8.023326710610668,9.698754300656539,9.607246829470323,10.738272141681302,9.015438478760542,9.953028082365824,10.709501363859369,10.726898309186225,9.643642593436567,10.0781270678759,0.0,10.63125126715755,10.290669129470041,11.210637199307737,9.104765901910259,9.82928470439936,9.943143667135477,9.973397549881831,0.0,8.951017900420633,9.37532180143402,11.409097382511586,9.971737236033372,9.344227932796901,10.657054069581221,9.734117078783813,9.227050381328938,10.828637151284614,0.0,10.691649803737175,0.0,9.414375784233426,8.905523061814927,9.839666330922977,9.69437549898563,10.427263163606634,9.576640442521425,10.29905836705692,10.371847284774443,9.490976942630143,8.765796929376528,8.91081478459077,9.505587180741683,0.0,10.00289508943937,7.9604503154389,10.730294242720415,9.634177202438162,9.404800482016219,9.348742199002256,10.77172641093703,10.467531666072938,9.919736151266603,9.532046438145674,10.18797203344319
