STRAND,circRNA_ID,GENE_ID,GENE_TYPE,GENE_NAME,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
+,hsa_circ_0000643,ENSG00000086666,protein_coding,ZFAND6,11.938337328125508,11.863326825228004,11.752746019420579,10.955015580952598,11.593159979190675,11.627331119918209,10.672474220194633,12.372654770166076,11.486366865796594,11.428572076561126,12.056335184861965,11.542886933347246,11.961378176335254,12.21730655449289,10.844492809959863,11.793639204684935,11.236852601307994,11.268097552761157,11.118569973820147,11.835957717967807,12.09627828222016,11.11340950428731,11.614164061484319,11.582372537492546,11.868905027639288,11.422868959744996,11.903940389604534,11.55686323968384,11.426423041637342,11.365405299416649,11.79005136458676,12.164880706490479,11.953126689564547,12.179220275736734,11.218290327588797,12.10193018163507,11.85745911890052,11.625262539335043,11.677624587081057,11.14495620276895,11.936997968871786,11.272750446721645,12.224510929002047,11.631017336446805,12.204550875025028,11.56267956993593,11.67477417204009,12.305414481005087,12.785306923538286,12.238696985347504,11.805267273403564,12.530932927903816,11.658046835430843,12.021892042027188,11.363020305611942,11.684897777382673,11.904039067029597,11.478879710814116,11.303010769310466,12.143191254298785,11.904039067029597,12.665004186559848,11.043678017901101,12.082061901263549,11.970862284831767,12.344797716132177
+,hsa_circ_0002190,ENSG00000128607,protein_coding,KLHDC10,9.617878889170761,9.280299124475023,10.009567045953998,9.675945505537074,7.600147526231561,8.630519845184518,8.937569759839333,9.637229918520964,0.0,8.731008175774928,8.773893829136796,8.225304017401863,8.108272921986705,8.909219906912353,8.11196653349749,8.933689607865528,8.310070162082415,9.795205949829985,8.857999134022975,10.010991295117822,9.223894377154755,8.794083804047773,10.29292612718852,8.127637975686671,9.754712988573488,9.576237630014026,9.268475145336778,9.821014562025475,9.527390756334126,8.831974763955788,9.486801504856587,9.680898390626874,0.0,0.0,9.55663669124149,8.530599687965365,8.953093497385382,8.513282372573418,9.63460609953986,8.656046694475664,10.249759393830056,9.367462468958406,0.0,8.826389069597143,10.179954290519763,8.521739107819238,10.04343235360713,9.570063098023365,9.832489440450484,9.36611719639052,10.7061922355547,8.76142793163439,9.07531475650241,8.088256500966045,0.0,8.415672004169595,9.857912398478279,9.532790581908136,7.893482317837627,9.394995011345005,9.215775443526667,8.8401144449963,8.876143052508073,10.497764737037246,9.816825111466958,8.179579889904135
+,hsa_circ_0088333,ENSG00000119397,protein_coding,CNTRL,9.255833324293311,10.016336338477043,10.774525383668458,10.568216056520447,10.50057970635016,10.475885296131821,11.208252757476298,9.053172968887496,10.09486633376401,10.535935837056176,9.77224495510405,10.806243653472313,10.563420677097143,10.161233065979241,10.610166011247943,9.560679172607792,9.629268297247227,10.209837450214815,8.123104863852388,10.458077373508084,9.445942084033765,9.984899563318757,10.100445324544761,9.8609881910327,8.586873963262784,10.5013415529755,10.489530205424906,10.110231154156777,9.707732985028459,9.316496789549163,10.256487375326758,10.817442874544103,10.368891709538335,0.0,10.970476345764979,10.152452135504014,10.273274004069915,9.248667741476957,10.633698329726604,8.656046694475664,9.887527823676976,10.173881012375297,0.0,10.824003528244788,10.073134749866613,10.21945873166226,9.307377871382531,10.486707480074825,10.416924397483266,10.239592239073428,0.0,9.759764740190194,9.489683491235631,9.821506538488435,0.0,0.0,10.120687664006871,9.310722738157985,8.628018925341975,10.02226972265405,10.077179658336195,9.838539585009814,9.460081736857006,11.08239460786564,9.527673920691274,9.983376179615794
+,hsa_circ_0066251,ENSG00000157500,protein_coding,APPL1,9.033834163731283,8.282617464547613,8.689736780046632,8.455902769669457,9.18014458324865,9.114906230689074,9.810700814467971,9.374557801332676,9.90240970340207,9.052257049184547,9.357757289920322,10.096262895043388,10.104346533332087,6.803710726721165,8.11196653349749,7.06706657909168,9.21483790226846,8.21348733362897,7.540727343117486,9.552083902091239,9.80805241598061,7.989164370941719,8.296371986401109,8.541385308058304,9.754712988573488,9.424444510632329,9.90506936046255,10.351038432918292,9.321240614935366,9.094481437833807,7.726084556771997,10.358311024344589,0.0,11.401834875780091,8.558551176588011,8.530599687965365,7.956001448347034,0.0,8.957622764775927,8.24220083283935,8.667164791463668,8.369644991855829,0.0,8.412410546078785,10.620199564868388,0.0,9.721845993130964,7.98889163191127,9.15536662813001,9.780608039056588,7.9040093559926605,9.759764740190194,10.07397691726007,10.084275180893208,10.04191356819633,7.832820352041038,8.538314474084725,9.725192178730167,8.628018925341975,9.105964512645649,8.081180580540558,9.324641562691221,10.574455569652569,9.498762166813114,9.165662191682337,8.762882787833961
-,hsa_circ_0000586,ENSG00000114062,protein_coding,UBE3A,11.872766084126235,11.780887442478923,12.241125592687668,11.867212034466895,10.76344813101934,10.765207715768742,11.520078195749786,12.095178499145081,10.416530560678048,10.63540672771812,12.325464160043234,11.493994006061243,10.911139669385987,11.415757827103608,10.981925003259363,11.52707604171574,10.765777826195972,12.147536239365769,12.641708697784075,11.679883616554724,11.591181137303158,11.938039188940248,11.540187701791538,10.625883987809575,12.198133931298377,11.207225019507769,12.436319271029161,11.404913352351516,11.347018244268183,11.67724297515344,12.204987011582935,12.35748651121591,12.505551936831212,11.764286464112464,11.493819457524216,11.264245369318948,11.594502470508488,11.831652523474625,11.333788753484642,12.325172377333574,11.833931730658854,10.173881012375297,0.0,10.14640904707236,11.54176415296571,12.299454376624842,11.364539955490923,10.64706631140882,11.355019065242647,11.686295260502146,11.98579209231388,11.697133646588462,11.710498311331095,11.253461693610987,0.0,11.684897777382673,11.832504947156574,11.183538700155568,11.660437428997737,11.063376252738802,11.339434816939947,12.492565198638248,11.827662697275157,12.082061901263549,12.525962627183207,12.21929204699793
-,hsa_circ_0005782,ENSG00000127483,protein_coding,HP1BP3,9.448183386290216,9.017728684788226,8.27586342455868,10.675063385930342,10.401115161738774,10.55383449020583,9.936097821941651,10.051814429018053,9.90240970340207,9.53690723147072,8.773893829136796,8.225304017401863,10.104346533332087,8.668757298060381,10.330255861758504,9.758373606903383,8.768261530288871,10.084417306433608,10.234596122768657,9.87362758349038,9.445942084033765,8.309956415949484,8.296371986401109,9.125056487074737,9.754712988573488,9.838957017441219,9.557556372956643,10.457874735323026,9.707732985028459,7.51478758984439,9.20712440094192,9.680898390626874,9.048599196072768,0.0,10.140960465194935,8.530599687965365,7.956001448347034,10.247481435611297,9.804329423712934,10.046148461197589,9.402710113040374,11.365823407282168,10.903034953650984,7.82956366778016,9.69502484306446,9.689481724163722,9.044798805835804,9.98462601676429,9.41797929202604,9.95035077558816,9.899484833717615,9.759764740190194,8.71350860004738,9.307616532614945,0.0,9.150946692959018,9.273727039505347,9.89492777755446,7.893482317837627,9.257705760362995,10.077179658336195,9.324641562691221,10.333619481712754,10.234929872333348,9.35799322412826,8.762882787833961
+,hsa_circ_0058495,ENSG00000144468,protein_coding,RHBDD1,10.03245728177369,11.15307983384551,10.594062947906876,10.675063385930342,9.594560198699748,10.006789584035058,9.159541780710585,11.051134679046857,10.794798570651974,8.731008175774928,10.093843048921961,10.636419360480414,10.274125907555636,9.45575978059841,10.429716825496735,10.116461064954013,10.114174545886705,10.624570375325726,8.857999134022975,10.87285844909057,10.097266390324299,9.444978175876745,10.29292612718852,10.12376400850339,8.586873963262784,10.838169170356371,9.90506936046255,9.458900118547582,10.867243906313345,10.093161262766387,10.099082177498305,10.942907132959993,8.634469552556117,0.0,10.140960465194935,10.228335982191544,11.198721112574884,9.511306820399072,10.721107754960691,9.741614909404333,10.886766066181439,9.367462468958406,0.0,10.524626889675968,11.229936945829415,9.519775109850743,10.306238891521065,9.98462601676429,10.639166056613382,11.027585603694053,0.0,9.981919406150086,10.990884756127317,9.669680593468227,0.0,11.470843081912722,10.272561169841957,10.724339671064595,10.625281418121162,10.104654808504424,10.33999146504964,9.517005366317068,11.043678017901101,10.083059790977206,10.604647326513883,9.983376179615794
-,,ENSG00000164347,protein_coding,GFM2,8.450247232149405,8.282617464547613,8.497590735901614,9.675945505537074,8.917607491540608,9.476897962538448,9.351871477891015,0.0,8.098818572932657,9.53690723147072,9.579835546004992,10.22168394437949,0.0,8.793992731644012,8.525699768516205,8.475363927256767,8.631088844253101,9.795205949829985,0.0,8.875164623251438,8.226305074879036,8.572232957902177,9.615544052664303,8.127637975686671,8.586873963262784,8.578126297322063,7.1067145407503975,9.651288918999095,10.079309603521903,9.678563956085886,8.859866650008486,0.0,10.217009833882193,0.0,7.975500624019335,8.851747313930307,9.274439298053046,0.0,9.442220279524253,8.656046694475664,8.083975667517997,9.95169672770957,0.0,8.826389069597143,8.69676432293885,9.105392573680575,8.309653137042018,8.98604929028893,9.640070393621219,9.780608039056588,9.484950760428202,9.759764740190194,8.71350860004738,9.085603508737467,11.363020305611942,9.150946692959018,9.121982900309593,9.725192178730167,7.893482317837627,9.520347308475456,8.757253411484228,8.8401144449963,9.197456944763045,10.234929872333348,9.165662191682337,9.498519323827107
+,hsa_circ_0020028,ENSG00000108061,protein_coding,SHOC2,10.83922170905927,10.279138555893429,11.008867091198828,11.622171049339043,11.293707454786311,10.829302011784868,10.158279843788192,10.636323798679786,11.486366865796594,10.63540672771812,11.019216995211757,10.884203759812259,11.562943906107387,9.59995400951593,10.77053352348076,10.2273961059998,10.9209714967043,9.795205949829985,10.53393186697375,10.458077373508084,10.097266390324299,11.193544653309253,10.614624205227967,11.181985150817662,10.905797296157115,11.297385846916379,10.489530205424906,10.737801628858548,10.619461199227258,10.315364989008799,10.099082177498305,9.680898390626874,10.631744269589877,10.18015319646096,10.430234747980998,11.496818766207808,11.03832864978833,11.317248975665876,10.803522432588949,10.046148461197589,10.249759393830056,11.45325409144654,10.903034953650984,10.14640904707236,10.459842722960397,10.606197104039117,11.305669064211786,11.099336274149543,10.291489446783036,11.101551629755864,8.900994584983275,10.344172417404055,10.710928737329871,11.022238916402888,10.626419816942615,10.412499929128272,10.59425597769458,10.724339671064595,10.55132890791278,10.578219066512771,10.96409119426213,10.975183369076895,11.121644559275522,11.435886916863563,10.748948992581129,10.760389798542773
-,hsa_circ_0001869,ENSG00000083223,protein_coding,TUT7,8.450247232149405,7.699969584416641,9.14821521819641,9.86837010413783,9.916115034577425,9.114906230689074,8.937569759839333,10.221588402586935,10.679389027713988,10.050897646142307,10.093843048921961,9.44493911213838,9.689745827531677,9.115270626775825,9.109356824793894,9.964602366479083,9.555363591363408,9.625483904997095,9.534904611182485,9.552083902091239,9.80805241598061,10.23260226358804,10.29292612718852,9.709157464083683,9.90654907356009,10.340993970615417,10.004504716815644,9.651288918999095,10.14338196058215,9.508859000586439,9.791273031439362,9.680898390626874,10.047236340354859,10.594879789190742,9.778755407160583,9.114261172484888,10.273274004069915,8.513282372573418,9.804329423712934,8.463912438907562,0.0,9.95169672770957,0.0,9.632381308213896,9.181197418438616,9.97867062832773,9.307377871382531,9.570063098023365,10.416924397483266,8.782247387880377,9.707055531281615,10.496064520538543,9.364335030229082,10.199650168572337,10.04191356819633,8.415672004169595,10.120687664006871,8.726895684273753,9.763532050045416,9.394995011345005,9.215775443526667,10.216687534768829,10.196227754482553,10.497764737037246,9.679481540441826,11.17521935412915
+,hsa_circ_0000075,ENSG00000172456,protein_coding,FGGY,10.03245728177369,10.153713218631792,9.388832087042623,8.869912752409395,9.18014458324865,10.213053480452755,8.675123708925288,9.637229918520964,9.417585743127193,9.53690723147072,9.357757289920322,8.639135834685495,8.691491680199947,9.115270626775825,8.525699768516205,8.997691665723694,9.11547564017496,9.211055104292578,8.857999134022975,8.875164623251438,9.445942084033765,9.79245785758998,9.294075661656597,7.545252352636161,10.043915939644357,9.713569334069371,8.684681819615033,8.23923849487752,9.527390756334126,8.831974763955788,9.399464331352204,9.943639824144844,10.631744269589877,0.0,8.972631750763643,8.405423424954458,10.121400434224405,8.513282372573418,8.957622764775927,8.977259334041948,9.081314784238913,0.0,0.0,10.824003528244788,10.37244390212884,8.842881924330259,10.421628457849113,8.7235838009458,8.834070915075296,9.103519966758297,0.0,8.17812670717737,9.364335030229082,10.084275180893208,11.04122913611402,9.413558062607768,8.538314474084725,8.726895684273753,8.628018925341975,9.105964512645649,9.842950060455806,9.975899854387157,7.879210149488782,9.2361265398849,10.263857461118445,9.498519323827107
+,hsa_circ_0004587,ENSG00000146433,protein_coding,TMEM181,8.036583991692611,9.017728684788226,9.495593564169093,8.455902769669457,9.402181675223066,9.114906230689074,9.159541780710585,10.221588402586935,9.417585743127193,8.731008175774928,9.941986631938008,10.543370377784939,9.911888668788176,8.018704905766736,9.331376044936254,9.427597506901641,9.555363591363408,9.795205949829985,9.120515243857357,10.136405656748593,10.097266390324299,10.154666366549952,10.462723346020642,9.8609881910327,9.170585240270496,9.954313055617495,9.682927701607017,8.6530819061534,10.012258907288327,10.677683436537407,8.57104991124098,9.943639824144844,0.0,0.0,9.29398538577579,8.94466153510178,9.537085377131023,10.510318028927713,8.957622764775927,9.975827358102336,9.081314784238913,10.173881012375297,0.0,9.147681405715671,10.073134749866613,9.97867062832773,10.180811590226108,9.208035205303599,9.640070393621219,9.36611719639052,0.0,10.496064520538543,10.810407028166722,9.49997699697254,0.0,10.149677212085868,9.536372926793248,8.312992738901814,9.888924607950052,9.635673398281856,9.662587254287448,10.101311346960184,9.682181505731121,10.083059790977206,9.942222686065277,10.345629510905523
+,hsa_circ_0001790,ENSG00000129691,protein_coding,ASH2L,10.970397763537482,9.864488016552544,10.594062947906876,10.32738071408001,9.76427784594801,11.112953377839688,9.936097821941651,10.051814429018053,9.680268507221745,10.535935837056176,9.579835546004992,9.958891159554407,10.274125907555636,10.492180508779715,10.223426856664851,9.280980565850244,9.307795554534227,10.531521890912057,8.123104863852388,10.551122676248154,10.097266390324299,10.984187534719817,10.877505246120148,11.061744912359112,9.754712988573488,9.838957017441219,9.798269898491771,9.458900118547582,10.204729354536381,10.414825177611132,10.256487375326758,11.817043086378256,8.634469552556117,10.594879789190742,10.140960465194935,9.114261172484888,9.537085377131023,9.511306820399072,10.218963483854969,9.239816572471392,10.249759393830056,9.95169672770957,11.902658197210839,0.0,10.073134749866613,9.84131008410026,9.529444961646435,9.98462601676429,9.640070393621219,10.949621485590935,8.48696270952631,10.17438614184337,10.810407028166722,9.49997699697254,0.0,9.635648239276449,10.474042891571974,10.724339671064595,0.0,10.79221370666732,9.75558539774442,9.517005366317068,10.333619481712754,9.498762166813114,10.05758709522177,11.423048357466783
